ExplainedVariance,ItrTime,NumTrajs,AveragePolicyStd,MinReturn,Entropy,TotalExecTime,StdReturn,MaxReturn,Perplexity,LossAfter,MeanKL,MaxKL,Time,AverageReturn,LossBefore
0.0774481922996,26.942718267440796,20,0.870797,0.0,2.5608,26.71604299545288,47.6969600708,200.0,12.9461,-0.0174726,0.0970369,1.26674,26.942711114883423,15.0,0.000710305
0.913246515579,27.108760595321655,20,0.870982,300.0,2.56151,26.889459133148193,54.7722557505,500.0,12.9553,0.0165291,0.0240013,0.311078,54.06558179855347,400.0,0.0200343
0.906337958333,27.896087884902954,20,0.875345,300.0,2.57153,27.773154497146606,62.449979984,500.0,13.0858,0.00101576,0.0242472,0.174389,81.96854281425476,410.0,0.00737764
0.862266041453,27.547723531723022,20,0.876972,0.0,2.57521,27.35020399093628,121.963109177,600.0,13.1341,-0.00519323,0.00951647,0.243287,109.5462851524353,425.0,0.00176014
0.784415129107,24.22963833808899,20,0.877328,0.0,2.57609,24.074169874191284,152.561463024,600.0,13.1457,-0.00372902,0.0123546,0.0974131,133.78223085403442,385.0,0.000341911
0.894742736676,30.886837482452393,20,0.877399,300.0,2.57626,30.723265886306763,86.6025403784,700.0,13.1479,-0.0147806,0.00697697,0.063212,164.6859893798828,450.0,-0.0116503
0.903041812877,30.655395030975342,20,0.874857,300.0,2.57044,30.471806526184082,85.2936105462,600.0,13.0716,0.00269488,0.00244092,0.0249683,195.36223888397217,465.0,0.00439762
