ExplainedVariance,Perplexity,MaxKL,MeanKL,LossBefore,LossAfter,TotalExecTime,StdReturn,AverageReturn,NumTrajs,ItrTime,AveragePolicyStd,MaxReturn,Time,MinReturn,Entropy
0.185431546633,17.1557,2.98011,0.802915,0.00918512,-0.0761506,10.822736263275146,1613.46676445,1715.0,20,10.902381896972656,1.00326,6100.0,10.902378797531128,0.0,2.84233
0.337143830914,17.314,0.512785,0.255218,0.00259768,-0.0427716,10.530977010726929,2275.39007645,5240.0,20,10.659085273742676,1.00774,8800.0,21.565118551254272,1000.0,2.85152
0.631646185939,17.3365,0.628443,0.224731,-0.0145318,-0.0470552,10.472695112228394,6564.4706565,20685.0,20,10.521138906478882,1.00837,31700.0,32.09240531921387,0.0,2.85281
0.314732083325,17.211,0.765069,0.332835,-0.00938565,-0.0863292,10.644211530685425,2993.0920467,10280.0,20,10.694566011428833,1.00459,17900.0,42.79118466377258,5200.0,2.84555
0.252750025303,17.1304,0.305418,0.149436,-0.0110202,-0.0404408,10.608558654785156,2541.82513167,5475.0,20,10.658668279647827,1.00219,11000.0,53.454654932022095,1000.0,2.84085
0.546234344595,17.0363,0.366594,0.156375,-0.0149713,-0.0409612,10.69192099571228,3965.91414431,23455.0,20,10.766276597976685,0.999534,31500.0,64.22452449798584,17400.0,2.83535
0.474276085075,16.9092,0.186364,0.072376,-0.0140388,-0.0361311,10.620108366012573,5420.63418799,10185.0,20,10.680273294448853,0.995834,17600.0,74.91475629806519,0.0,2.82786
