Time,MinReturn,Entropy,ExplainedVariance,MaxReturn,AverageReturn,ItrTime,MeanKL,LossBefore,MaxKL,NumTrajs,LossAfter,Perplexity,AveragePolicyStd,TotalExecTime,StdReturn
10.891607999801636,0.0,2.84233,0.153316561782,2800.0,675.0,10.891614437103271,0.315739,0.0193777,1.6881,20,-0.023179,17.1557,1.00326,10.809206008911133,858.99650756
21.756238222122192,4100.0,2.86171,0.272210060462,14300.0,8320.0,10.860185623168945,0.112957,0.000260594,0.295712,20,-0.0299033,17.4914,1.01306,10.769187927246094,3299.93939338
32.39690661430359,0.0,2.86184,0.192931030771,13900.0,4820.0,10.63554835319519,0.0682482,-0.0147142,0.27743,20,-0.0304771,17.4937,1.01319,10.564741373062134,4129.72154025
42.989112854003906,2600.0,2.85448,0.420337867122,14900.0,10210.0,10.587607145309448,0.0275651,-0.000880101,0.0911491,20,-0.0111473,17.3654,1.0095,10.515436887741089,3922.74138837
53.725961446762085,0.0,2.85404,0.432182777095,19300.0,11625.0,10.729525327682495,0.045035,-0.00855331,0.205923,20,-0.0186041,17.3578,1.00924,10.652042388916016,4778.27113086
64.3188099861145,14700.0,2.84976,0.62115707839,26000.0,20120.0,10.588448524475098,0.123408,0.00819932,0.375316,20,-0.0150603,17.2837,1.00702,10.51925015449524,3030.94044811
75.15564322471619,0.0,2.85386,0.285089781018,21400.0,5130.0,10.82898497581482,0.071336,-0.00822359,0.153016,20,-0.0255874,17.3547,1.00917,10.782693147659302,4913.56286212
