MinReturn,MaxKL,TotalExecTime,StdReturn,Time,Perplexity,ItrTime,NumTrajs,Entropy,LossBefore,AverageReturn,LossAfter,MeanKL,AveragePolicyStd,MaxReturn,ExplainedVariance
12800.0,0.898608,8.861881971359253,1838.77676731,8.955911636352539,13.0471,8.955917596817017,20,2.56857,-0.0109917,17730.0,-0.0831256,0.503888,0.87453,21000.0,0.866279506666
17500.0,0.190759,8.998400449752808,1209.75204071,18.06315016746521,12.9045,9.103589296340942,20,2.55758,-0.0374406,20550.0,-0.0622441,0.0829498,0.869757,21700.0,0.9546572888
19500.0,0.062255,8.955792427062988,520.0,27.08657741546631,12.6652,9.02060341835022,20,2.53886,-0.0172127,21240.0,-0.0228415,0.00686552,0.861741,21800.0,0.986800875255
20600.0,0.0739678,9.054097175598145,263.201443765,36.221211194992065,12.5567,9.104759931564331,20,2.53025,-0.00381251,21335.0,-0.0072155,0.0136627,0.857956,21700.0,0.991675765724
19500.0,0.399751,8.924760103225708,467.413093526,45.185747385025024,12.5327,8.959280729293823,20,2.52835,-0.0132791,21145.0,-0.0316775,0.110031,0.856985,21800.0,0.986061871515
20300.0,0.0611341,9.173466682434082,331.058907145,54.44646716117859,12.4498,9.254120826721191,20,2.52171,-0.0185818,21480.0,-0.0234068,0.00963656,0.853976,21900.0,0.991407552165
20900.0,0.0862721,9.305666208267212,266.223590239,63.837706327438354,12.3347,9.386234045028687,20,2.51241,0.012604,21375.0,0.00703706,0.00423009,0.849982,21800.0,0.99178958823
