0AveragePolicyStd,0Perplexity,0EnvExecTime,1MaxReturn,0ProcessExecTime,1PolicyExecTime,Time,LossBefore,1ExplainedVariance,MeanKLBefore,0NumTrajs,1MinReturn,0Entropy,1ProcessExecTime,1Perplexity,0ExplainedVariance,0StdReturn,1EnvExecTime,1AveragePolicyStd,MeanKL,dLoss,LossAfter,ComputeUpdatedDistTime,0MaxReturn,ItrTime,1Entropy,1NumTrajs,0PolicyExecTime,1StdReturn,0AverageReturn,0MinReturn,1AverageReturn
0.83048,11.7604,23.848243713378906,2800.0,0.9219982624053955,61.885764598846436,2970.1364800930023,9.45874489844e-10,0.18671461038,1.11022302463e-16,1200,0.0,2.46474,0.956658124923706,11.6578,0.107157637051,654.336172307,26.041417598724365,0.826971,0.00521845929325,0.000987015679129,-0.000987014733255,0.41608452796936035,2600.0,159.77790188789368,2.45597,1200,41.20465707778931,870.237319963,277.583333333,0.0,481.416666667
0.830446,11.758,24.66563081741333,2800.0,0.958608865737915,64.10170269012451,3144.3874881267548,9.89530235529e-10,0.164272140869,-3.72528941028e-09,1200,0.0,2.46453,1.031177043914795,11.6485,0.0854959376669,610.455652907,27.32872724533081,0.826612,0.00967436935753,0.00554098613793,-0.0055409851484,0.15498661994934082,2800.0,171.84634017944336,2.45517,1200,48.33689045906067,829.377276435,246.75,0.0,430.0
0.83085,11.7519,26.769142150878906,2900.0,1.0603876113891602,60.19925808906555,3307.7800793647766,4.65661287308e-10,0.155374201357,-3.72528896619e-09,1200,0.0,2.46402,1.1082677841186523,11.7597,0.0974663491257,644.647702022,29.95960307121277,0.831133,0.006437394768,0.00266859820113,-0.00266859773546,0.12746715545654297,2700.0,160.482115983963,2.46468,1200,35.178727865219116,870.820877104,264.583333333,0.0,489.0
0.824627,11.5701,26.047164916992188,2900.0,1.044853687286377,74.20217490196228,3489.5632541179657,2.63389665633e-09,0.276431039947,-1.30385249264e-08,1200,0.0,2.44842,1.262754201889038,11.5121,0.0822882561195,613.430789359,30.953867435455322,0.822856,0.00804537255317,0.00490031049412,-0.00490030786023,0.14554715156555176,2600.0,178.96840000152588,2.4434,1200,37.12702250480652,968.468776385,244.0,0.0,608.75
0.817153,11.3476,30.016592741012573,2900.0,1.2085347175598145,65.17400789260864,3665.9742317199707,3.0267983675e-09,0.201934139586,1.8626444831e-09,1200,0.0,2.429,1.0787370204925537,11.3768,0.0840492182622,640.305911047,29.581188917160034,0.81834,0.0,2.56113708019e-09,4.65661287308e-10,0.13718461990356445,2700.0,173.25492215156555,2.43157,1200,37.655802965164185,922.005328829,266.583333333,0.0,538.916666667
0.817153,11.3476,28.871922969818115,2800.0,1.1282784938812256,76.50019669532776,3852.4392478466034,-1.48429535329e-09,0.254547217034,0.0,1200,0.0,2.429,1.2604329586029053,11.298,0.0942691676783,640.283010343,33.29316020011902,0.815497,0.00994066521525,0.00698227100656,-0.00698227249086,0.12344813346862793,2700.0,183.95963549613953,2.42463,1200,37.087557315826416,967.095705795,261.0,0.0,585.25
0.810467,11.1422,26.625298261642456,2900.0,1.1310994625091553,68.04354238510132,4025.2790307998657,-6.40284270048e-10,0.256913324859,-2.23517382381e-08,1200,0.0,2.41074,1.0180699825286865,11.0828,0.080588479427,630.772982582,28.00076460838318,0.808341,-2.23517382381e-08,1.68802216649e-09,-2.32830643654e-09,0.13825035095214844,2800.0,169.54011726379395,2.40539,1200,39.04060196876526,986.608655389,257.666666667,0.0,626.833333333
0.810467,11.1422,27.287782669067383,2900.0,1.141676425933838,73.87799668312073,4213.365621089935,-1.06956576928e-09,0.275965766064,0.0,1200,0.0,2.41074,1.2285254001617432,11.0891,0.0803583969101,633.243628516,33.05636525154114,0.808535,0.00813661608845,0.00545803909336,-0.00545804016292,0.1207892894744873,2800.0,185.23600029945374,2.40596,1200,42.25890278816223,981.799506434,248.416666667,0.0,651.75
0.802757,10.9421,26.639277458190918,2800.0,1.0286669731140137,66.84973120689392,4388.570103168488,-2.21189111471e-09,0.20457907162,0.0,1200,0.0,2.39261,1.2261722087860107,10.8823,0.109097547254,662.290800304,32.166229486465454,0.800668,7.45057793239e-09,8.14907252789e-10,-3.0267983675e-09,0.21124982833862305,2800.0,172.50725317001343,2.38714,1200,37.455864906311035,930.264060481,275.25,0.0,542.333333333
0.802757,10.9421,28.65006947517395,2900.0,1.1573617458343506,80.363276720047,4589.202170133591,-6.98491930962e-10,0.247050216132,0.0,1200,0.0,2.39261,1.3152267932891846,10.9187,0.0857730051105,651.787265056,33.33797740936279,0.802059,0.0,-9.89530235529e-10,2.91038304567e-10,0.13232207298278809,2600.0,197.15667986869812,2.39048,1200,44.21817898750305,963.02431246,263.166666667,0.0,605.083333333
0.802757,10.9421,27.58905863761902,2900.0,1.0763964653015137,68.6411304473877,4769.548065185547,2.24099494517e-09,0.183185008118,3.72528874415e-09,1200,0.0,2.39261,1.1333222389221191,10.9004,0.0951395046784,634.665917148,30.048807621002197,0.801177,0.00697681540623,0.00419910755591,-0.00419910531491,0.11019086837768555,2700.0,177.43877053260803,2.3888,1200,43.388010025024414,917.487961623,259.083333333,0.0,540.916666667
0.800722,10.8854,28.029815196990967,2800.0,1.0975701808929443,73.11575698852539,4959.99880027771,1.92085281014e-09,0.236926008766,0.0,1200,0.0,2.38743,1.4050555229187012,10.8341,0.0790079464402,620.245829401,34.54255771636963,0.798741,0.00935331825167,0.00678489083657,-0.00678488891572,0.14110517501831055,2700.0,187.752596616745,2.38269,1200,42.960668325424194,937.145633026,238.666666667,0.0,581.75
