Entropy,AverageReturn,LossBefore,MeanKL,TotalExecTime,ItrTime,MinReturn,MaxReturn,LossAfter,StdReturn,ExplainedVariance,MaxKL,Perplexity,Time,AveragePolicyStd,NumTrajs
2.72206,335.0,0.015982,0.0447635,5.6490466594696045,5.712276220321655,100.0,500.0,0.0114158,85.2936105462,0.882258549037,0.671421,15.2117,5.712271690368652,0.947542,20
2.73804,480.0,-0.0080105,0.0344115,5.607912540435791,5.702881574630737,400.0,600.0,-0.016028,67.8232998313,0.932515135835,0.247601,15.4567,11.418973684310913,0.955463,20
2.73404,615.0,0.0294772,0.0980052,5.4170823097229,5.47847318649292,500.0,800.0,0.0258313,85.2936105462,0.934456466517,1.36266,15.3949,16.90014624595642,0.952899,20
2.74878,1515.0,0.0285175,0.101043,4.948509454727173,4.985177755355835,700.0,3200.0,0.00209331,753.176606116,0.562348547379,0.449866,15.6235,21.893235683441162,0.960071,20
2.76304,13275.0,0.0162934,0.303017,4.725656032562256,4.7611894607543945,7200.0,18200.0,-0.0603414,3461.19560268,0.546925527827,0.58027,15.8479,26.668054342269897,0.966362,20
2.77118,19235.0,-0.00540385,0.123487,5.242673397064209,5.274108171463013,17500.0,20400.0,-0.0445669,916.665151514,0.977011100913,0.394311,15.9775,31.946012496948242,0.970235,20
2.76848,21350.0,0.00167578,0.0652828,5.169326066970825,5.214682340621948,19300.0,22400.0,-0.0147684,756.637297521,0.978276733459,0.133872,15.9344,37.168354749679565,0.969082,20
