LossBefore,TotalExecTime,Entropy,Perplexity,NumTrajs,Time,AverageReturn,AveragePolicyStd,ItrTime,LossAfter,MeanKL,MaxReturn,MinReturn,MaxKL,StdReturn,ExplainedVariance
0.000584535,6.898825645446777,2.68973,14.7277,20,7.041073560714722,220.0,0.929406,7.041078090667725,-0.022424,0.055104,600.0,0.0,0.188664,201.494416796,0.422775218584
0.0101406,6.663556098937988,2.69031,14.7363,20,13.79972505569458,425.0,0.929182,6.7458648681640625,0.00438575,0.00715713,600.0,100.0,0.0421287,125.996031684,0.798377700958
0.00364124,6.622427940368652,2.69539,14.8112,20,20.486427783966064,470.0,0.931491,6.676045179367065,0.000323337,0.00320936,700.0,200.0,0.0139958,95.3939201417,0.862411807692
-0.0129008,6.745147943496704,2.69721,14.8382,20,27.28009605407715,525.0,0.93234,6.789378643035889,-0.0159559,0.00609428,800.0,300.0,0.0222547,113.468057179,0.865839529921
0.0016965,11.212122678756714,2.69076,14.7428,20,38.55013942718506,610.0,0.929351,11.265416860580444,0.000575716,0.00144293,1300.0,400.0,0.0036752,189.472953215,0.803036408531
0.0121127,8.8198881149292,2.6916,14.7553,20,47.427000761032104,745.0,0.929767,8.863145351409912,-0.00737234,0.0507554,1800.0,400.0,0.119498,354.224505081,0.661226823695
-0.00892615,5.989869832992554,2.69766,14.845,20,53.46896505355835,3235.0,0.932648,6.036837339401245,-0.0314791,0.0594447,11200.0,700.0,0.110898,2366.70129083,0.202482934982
