LossBefore,Time,Perplexity,NumTrajs,StdReturn,AveragePolicyStd,MeanKL,ItrTime,ExplainedVariance,TotalExecTime,MaxKL,MaxReturn,Entropy,AverageReturn,LossAfter,MinReturn
-0.0,19.27591586112976,14.5788,20,0.0,0.92455,0.0,19.275922536849976,1,19.11373281478882,0.0,0.0,2.67957,0.0,-0.0,0.0
-0.0,39.05155634880066,14.5788,20,0.0,0.92455,0.0,19.765543222427368,1,19.531135320663452,0.0,0.0,2.67957,0.0,-0.0,0.0
-0.0,57.868467807769775,14.5788,20,0.0,0.92455,0.0,18.812519073486328,1,18.745809078216553,0.0,0.0,2.67957,0.0,-0.0,0.0
-0.0,77.58442854881287,14.5788,20,0.0,0.92455,0.0,19.698458433151245,1,19.61138415336609,0.0,0.0,2.67957,0.0,-0.0,0.0
-0.0,96.70412945747375,14.5788,20,0.0,0.92455,0.0,19.104639053344727,1,19.027682304382324,0.0,0.0,2.67957,0.0,-0.0,0.0
-0.0,116.59897375106812,14.5788,20,0.0,0.92455,0.0,19.884264945983887,1,19.790915966033936,0.0,0.0,2.67957,0.0,-0.0,0.0
-0.0,136.0667061805725,14.5788,20,0.0,0.92455,0.0,19.448911905288696,1,19.37585759162903,0.0,0.0,2.67957,0.0,-0.0,0.0
