LossAfter,Entropy,AveragePolicyStd,MaxReturn,LossBefore,Time,StdReturn,ExplainedVariance,TotalExecTime,Perplexity,AverageReturn,MaxKL,ItrTime,NumTrajs,MeanKL,MinReturn
-0.105648,2.74043,0.95435,9500.0,-0.0166097,5.120911598205566,2177.9348016,0.239300849873,5.060426235198975,15.4937,4660.0,0.864615,5.120916366577148,20,0.465509,1300.0
-0.0378852,2.72382,0.946409,21100.0,0.0105038,10.303559303283691,1420.66005786,0.924676824264,5.109843969345093,15.2385,18815.0,1.19502,5.175874471664429,20,0.205384,15800.0
-0.0227801,2.72907,0.94873,20800.0,-0.00539645,15.452826261520386,2389.82739963,0.800351226415,5.094189882278442,15.3187,17285.0,0.287319,5.142853021621704,20,0.0967605,10500.0
-0.0521249,2.72638,0.947343,21600.0,-0.0265546,20.227674961090088,1017.77944566,0.959929033031,4.7340850830078125,15.2774,20225.0,0.879997,4.769238710403442,20,0.15353,18100.0
-0.0460377,2.7131,0.941593,20500.0,-0.00744958,25.06153893470764,1309.42735576,0.924177762187,4.780061960220337,15.0759,19080.0,0.714632,4.829891681671143,20,0.131666,15300.0
-0.0730637,2.70937,0.939937,21100.0,-0.0358989,29.881272077560425,1179.94703271,0.947610014122,4.7697060108184814,15.0199,19735.0,1.17723,4.815734386444092,20,0.201292,16000.0
-0.0680993,2.69143,0.931825,21300.0,-0.0168541,34.64396572113037,2240.41848769,0.869955150124,4.720293283462524,14.7527,18505.0,0.581249,4.756242036819458,20,0.205372,13800.0
