LossBefore,AverageReturn,LossAfter,MeanKL,Entropy,AveragePolicyStd,MaxReturn,ItrTime,StdReturn,MaxKL,TotalExecTime,Perplexity,MinReturn,ExplainedVariance,Time,NumTrajs
0.0104089,100.0,-0.0256507,0.180428,2.64941,0.917354,1300.0,12.516981840133667,291.547594742,0.508043,12.400717973709106,14.1457,0.0,0.0321177003616,12.516959190368652,20
-0.0174925,8980.0,-0.0884887,0.207495,2.65982,0.921825,14300.0,12.43802785873413,2767.95953728,0.703118,12.274369716644287,14.2938,2800.0,0.495034106518,24.960371255874634,20
-0.02299,21060.0,-0.0291103,0.00773142,2.65108,0.918001,21800.0,12.788034200668335,702.424373153,0.0378069,12.649033308029175,14.1693,19600.0,0.982128980797,37.75809168815613,20
-0.0117478,21340.0,-0.016344,0.00784178,2.63958,0.912481,21900.0,12.24144983291626,487.237108603,0.110265,12.107866287231445,14.0073,19600.0,0.989001396741,50.01397347450256,20
-0.0182552,20745.0,-0.0313951,0.0285063,2.63371,0.910315,21800.0,11.73266077041626,932.99249729,0.0826965,11.624648094177246,13.9253,18300.0,0.968183268868,61.75218391418457,20
-0.013505,21570.0,-0.0181206,0.00913434,2.62458,0.907081,22100.0,11.383334398269653,251.197133742,0.0959606,11.32048749923706,13.7988,21200.0,0.992056117008,73.1420030593872,20
-0.00223822,21230.0,-0.0118884,0.0246709,2.61783,0.904499,21800.0,11.835498332977295,452.879674969,0.212558,11.756229162216187,13.7059,20200.0,0.990083366445,84.98993682861328,20
