TotalExecTime,AveragePolicyStd,MeanKL,Perplexity,NumTrajs,ItrTime,LossAfter,Time,ExplainedVariance,StdReturn,MaxKL,MinReturn,AverageReturn,MaxReturn,Entropy,LossBefore
10.630239486694336,1.00326,0.0543348,17.1557,20,10.724784851074219,-0.00415947,10.724780797958374,0.0479685350372,242.641711171,0.284323,0.0,75.0,1100.0,2.84233,0.00384179
10.340617179870605,1.00528,0.0,17.2217,20,10.428729772567749,-0.0,21.15964674949646,1,0.0,0.0,0.0,0.0,0.0,2.84617,-0.0
10.673423290252686,1.00528,0.0,17.2217,20,10.722806692123413,-0.0,31.887222290039062,1,0.0,0.0,0.0,0.0,0.0,2.84617,-0.0
10.466248989105225,1.00528,0.0,17.2217,20,10.528483629226685,-0.0,42.4211802482605,1,0.0,0.0,0.0,0.0,0.0,2.84617,-0.0
10.4976487159729,1.00528,0.00782044,17.2217,20,10.527908325195312,0.00741426,52.95591950416565,0.048332849718,43.5889894354,0.0471163,0.0,10.0,200.0,2.84617,0.00993503
10.464842319488525,1.00804,0.0738547,17.3075,20,10.508807182312012,-0.0112654,63.46758270263672,0.143755874078,204.694894905,0.38045,0.0,110.0,600.0,2.85114,0.00450738
10.640424966812134,1.0095,0.0327008,17.3465,20,10.697670459747314,0.00777402,74.16942071914673,0.190968403229,793.473376995,0.175763,0.0,780.0,2300.0,2.85339,0.0190987
