MaxKL,Perplexity,NumTrajs,Entropy,AveragePolicyStd,TotalExecTime,LossBefore,ExplainedVariance,MaxReturn,MinReturn,LossAfter,AverageReturn,MeanKL,ItrTime,StdReturn,Time
5.14236,21.7921,20,3.08155,1.12957,30.513513326644897,-0.00207599,0.421517218693,4500.0,0.0,-0.00807225,835.0,0.0719719,30.811943531036377,1156.40607055,30.811939239501953
0.374539,21.7469,20,3.07947,1.1284,26.10757279396057,0.00022625,0.369427444336,5300.0,0.0,-0.00202101,1655.0,0.00159096,26.46469211578369,1408.71395251,57.2868390083313
1.45978,21.7494,20,3.07959,1.12848,29.108335971832275,0.023446,0.371062227334,6300.0,0.0,0.0163876,1285.0,0.0202744,29.20822310447693,1675.79085807,86.5113594532013
1.98716,22.0059,20,3.09131,1.13516,31.726497888565063,0.00157313,0.499005257755,5200.0,0.0,-0.00295375,1990.0,0.00837107,31.793206930160522,1579.20866259,118.30834460258484
0.0262202,22.0232,20,3.09209,1.13559,31.776850700378418,-0.00417858,0.512947821949,6700.0,0.0,-0.0056261,1625.0,0.00068486,32.07246494293213,1501.29111101,150.3851523399353
0.239475,21.9772,20,3.09001,1.13441,24.480193853378296,0.0221291,0.563339554319,4400.0,300.0,0.0188253,2330.0,0.00450125,24.785606384277344,1141.97197864,175.18139600753784
0.0942185,22.2217,20,3.10107,1.14071,29.14785933494568,-0.0224891,0.464098652643,6600.0,0.0,-0.0244367,2050.0,0.00120858,29.212031602859497,1950.5127531,204.40285515785217
