MinReturn,Perplexity,NumTrajs,Entropy,TotalExecTime,AverageReturn,LossBefore,Time,MaxReturn,AveragePolicyStd,StdReturn,MaxKL,LossAfter,ItrTime,MeanKL,ExplainedVariance
0.0,11.0609,40,2.40341,5.219907283782959,0.0,-0.0,5.312228441238403,0.0,0.805297,0.0,0.0,-0.0,5.312238454818726,0.0,1
0.0,11.0609,40,2.40341,4.563967704772949,0.0,-0.0,9.952543258666992,0.0,0.805297,0.0,0.0,-0.0,4.635676860809326,0.0,1
0.0,11.0609,40,2.40341,4.8773438930511475,20.0,-0.0112902,14.858723402023315,200.0,0.805297,60.0,0.428219,-0.0293285,4.901542663574219,0.0366039,0.0968146183997
0.0,10.9986,40,2.39777,4.820549011230469,25.0,0.0171369,19.7191002368927,400.0,0.803085,82.9156197589,1.81659,-0.010661,4.8564772605896,0.0544752,0.075231098828
0.0,11.0932,40,2.40634,4.765603303909302,42.5,0.00746025,24.54786491394043,500.0,0.806652,111.551557587,13.7917,-0.0160857,4.820952415466309,0.0864428,0.0613146729638
0.0,11.1347,40,2.41006,4.494446516036987,75.0,0.0291579,29.10223364830017,900.0,0.808331,186.74849397,0.157489,0.0147936,4.545820236206055,0.0242117,0.0473780576119
0.0,11.2982,40,2.42464,4.873150110244751,107.5,0.00453798,34.04244375228882,700.0,0.814669,184.915521252,0.541083,-0.0254482,4.9367101192474365,0.0459355,0.217725019369
