StdReturn,Entropy,AverageReturn,Perplexity,Time,NumTrajs,TotalExecTime,MaxKL,LossAfter,LossBefore,AveragePolicyStd,ItrTime,ExplainedVariance,MeanKL,MinReturn,MaxReturn
195.432213312,2.4367,167.5,11.4353,4.538835287094116,40,4.464876174926758,8.67853,-0.229757,-0.00304129,0.82843,4.538843393325806,0.102956469141,2.33677,0.0,700.0
1165.84465089,2.43366,2732.5,11.4006,8.861045360565186,40,4.2615275382995605,0.774145,-0.0305983,0.0107306,0.824876,4.316169738769531,0.615460341168,0.126858,0.0,4300.0
765.796154339,2.43903,5417.5,11.4619,13.778813362121582,40,4.860560178756714,1.01278,-0.117065,-0.0284665,0.827209,4.911598205566406,0.84570065506,0.400729,3000.0,7000.0
841.412502878,2.42479,4605.0,11.2999,18.331536769866943,40,4.501218557357788,3.69217,-0.177144,-0.0154225,0.822311,4.5448644161224365,0.817820319235,1.32763,2600.0,6000.0
740.87785768,2.41708,5160.0,11.2131,22.587210178375244,40,4.2117249965667725,2.93665,-0.168298,-0.0174453,0.81917,4.248228073120117,0.836529331005,1.17116,3300.0,6600.0
824.829527842,2.40836,4162.5,11.1157,26.69736623764038,40,4.032931804656982,4.13156,-0.232037,-0.00858649,0.816993,4.077737808227539,0.786019948811,1.93605,2100.0,5800.0
752.491694306,2.40407,5122.5,11.0681,31.39033055305481,40,4.644802093505859,3.63736,-0.167007,-0.0178415,0.815428,4.683816909790039,0.845883912732,1.26166,3000.0,6600.0
