ExplainedVariance,AveragePolicyStd,MaxKL,Entropy,MaxReturn,NumTrajs,StdReturn,LossBefore,LossAfter,AverageReturn,MinReturn,ItrTime,Perplexity,TotalExecTime,Time,MeanKL
0.402133955689,0.949513,1.9214,2.73374,3700.0,20,799.671807681,0.00378229,-0.0152386,545.0,0.0,7.208606958389282,15.3903,7.119909286499023,7.208599805831909,0.215822
0.449633280327,0.951261,1.25936,2.73752,4400.0,20,949.881571566,-0.00155045,-0.0352918,1565.0,0.0,7.22350811958313,15.4486,7.136080026626587,14.437618017196655,0.0558062
0.449196171782,0.950823,0.176326,2.73675,19800.0,20,6637.72551406,0.0103883,0.00371127,7660.0,500.0,7.14288854598999,15.4367,7.113536596298218,21.584876775741577,0.0225402
0.653594402718,0.953352,0.159229,2.74194,22300.0,20,8683.13883339,-0.000618156,-0.00458626,7810.0,900.0,7.381370544433594,15.5171,7.343087196350098,28.970299005508423,0.00444185
0.807537363366,0.953226,0.154346,2.74163,22100.0,20,9139.10690385,-0.000619479,-0.00854481,10265.0,0.0,7.205123424530029,15.5123,7.147653102874756,36.1826856136322,0.0193818
0.794084973193,0.953147,0.0453751,2.74132,22000.0,20,8623.06644994,0.0130514,0.00864444,7835.0,0.0,7.093534708023071,15.5075,7.051262855529785,43.28033757209778,0.0102068
0.578072684961,0.956268,0.318072,2.74785,22100.0,20,8689.66483819,-0.02441,-0.0390768,9435.0,900.0,7.189268589019775,15.609,7.157611846923828,50.474770069122314,0.0378825
