AveragePolicyStd,Entropy,ItrTime,LossBefore,Perplexity,NumTrajs,MaxReturn,Time,AverageReturn,StdReturn,MinReturn,MaxKL,TotalExecTime,ExplainedVariance,MeanKL,LossAfter
0.92455,2.67957,10.669751167297363,-0.0,14.5788,20,0.0,10.669580221176147,0.0,0.0,0.0,0.0,10.566715240478516,1,0.0,-0.0
0.92455,2.67957,10.687913417816162,-0.0,14.5788,20,0.0,21.363154888153076,0.0,0.0,0.0,0.0,10.581541061401367,1,0.0,-0.0
0.92455,2.67957,10.513848543167114,-0.0,14.5788,20,0.0,31.881568431854248,0.0,0.0,0.0,0.0,10.455422401428223,1,0.0,-0.0
0.92455,2.67957,10.766967296600342,-0.0,14.5788,20,0.0,42.65217089653015,0.0,0.0,0.0,0.0,10.716721296310425,1,0.0,-0.0
0.92455,2.67957,10.798197746276855,-0.0,14.5788,20,0.0,53.45651888847351,0.0,0.0,0.0,0.0,10.750975847244263,1,0.0,-0.0
0.92455,2.67957,10.841322183609009,-0.0,14.5788,20,0.0,64.30730128288269,0.0,0.0,0.0,0.0,10.788055181503296,1,0.0,-0.0
0.92455,2.67957,10.922476530075073,-0.0,14.5788,20,0.0,75.23765850067139,0.0,0.0,0.0,0.0,10.801082849502563,1,0.0,-0.0
