Entropy,MaxKL,StdReturn,AverageReturn,Time,MaxReturn,TotalExecTime,MinReturn,Perplexity,NumTrajs,LossBefore,MeanKL,ItrTime,AveragePolicyStd,LossAfter,ExplainedVariance
2.849,0.0444631,108.972473589,25.0,16.80458354949951,500.0,16.563263654708862,0.0,17.2706,20,0.00842831,0.00121428,16.80458950996399,1.00568,0.00600982,0.226483415176
2.85743,0.0,0.0,0.0,33.489702224731445,0.0,16.387866735458374,0.0,17.4167,20,-0.0,0.0,16.66233253479004,1.00988,-0.0,1
2.85743,0.0,0.0,0.0,50.207977533340454,0.0,16.443117141723633,0.0,17.4167,20,-0.0,0.0,16.6915762424469,1.00988,-0.0,1
2.85743,0.0,0.0,0.0,67.04406499862671,0.0,16.589001655578613,0.0,17.4167,20,-0.0,0.0,16.824002981185913,1.00988,-0.0,1
2.85743,0.0,0.0,0.0,83.64362859725952,0.0,16.42338800430298,0.0,17.4167,20,-0.0,0.0,16.57785964012146,1.00988,-0.0,1
2.85743,0.0,0.0,0.0,100.68009543418884,0.0,16.840368509292603,0.0,17.4167,20,-0.0,0.0,17.01055383682251,1.00988,-0.0,1
2.85743,12.9892,130.766968306,30.0,118.31103253364563,600.0,17.421483278274536,0.0,17.4167,20,-0.00786089,0.116579,17.62137508392334,1.00988,-0.00430778,0.0845690152566
