LossBefore,NumTrajs,TotalExecTime,Perplexity,Entropy,LossAfter,MaxKL,MeanKL,MinReturn,ExplainedVariance,ItrTime,AverageReturn,MaxReturn,AveragePolicyStd,StdReturn,Time
-0.00110706,20,17.052587509155273,17.1021,2.8392,-0.398324,582.637,5.00914,0.0,0.285628973988,17.32951259613037,45.0,500.0,1.00066,135.922772191,17.329505920410156
-0.0,20,15.72278356552124,17.0832,2.83809,-0.0,0.0,0.0,0.0,1,15.898655414581299,0.0,0.0,1.00013,0.0,33.2398407459259
0.0259882,20,17.223356246948242,17.0832,2.83809,29.5685,8440.61,182.063,0.0,0.29943528436,17.4676673412323,70.0,1000.0,1.00013,230.434372436,50.72353672981262
0.00723157,20,13.980637311935425,17.3066,2.85109,0.300151,140.692,2.33375,0.0,0.0390304411306,14.081409692764282,80.0,1600.0,1.0067,348.711915483,64.8324613571167
0.00824213,20,16.844735383987427,17.3693,2.8547,1.02662,246.295,5.36062,0.0,0.318562586068,16.98583436012268,70.0,800.0,1.00852,212.367605816,81.82157135009766
-0.0176137,20,15.9856858253479,17.441,2.85882,-0.15371,3382.89,32.512,0.0,0.0976736545535,16.112346172332764,130.0,1600.0,1.01055,401.372644808,97.97439742088318
0.00707861,20,18.099086046218872,17.2881,2.85002,-0.0317607,26.6154,0.379764,0.0,0.10872554011,18.34762668609619,55.0,800.0,1.00611,182.961744635,116.3482072353363
