MaxKL,StdReturn,ExplainedVariance,TotalExecTime,LossBefore,NumTrajs,ItrTime,Entropy,Time,MinReturn,AveragePolicyStd,MaxReturn,MeanKL,Perplexity,AverageReturn,LossAfter
0.161015,938.562730988,0.614661718734,32.786661863327026,0.0125656,20,33.30058670043945,2.7481,33.300578355789185,0.0,0.956152,2300.0,0.0389548,15.613,1390.0,0.00395837
0.06902,869.540108333,0.647747241434,35.90100073814392,0.0130515,20,36.43712520599365,2.76067,69.75642967224121,0.0,0.962157,2400.0,0.0140868,15.8104,1330.0,0.00788184
0.0268165,974.730732049,0.469179994163,32.59172964096069,0.00449225,20,33.122154235839844,2.7672,102.88161778450012,0.0,0.965286,3300.0,0.0065217,15.9139,1330.0,0.0010846
0.0425338,1059.43381105,0.514317389154,34.77319288253784,0.00399255,20,35.06866931915283,2.76944,137.97818732261658,0.0,0.966374,3100.0,0.00660349,15.9497,1460.0,0.000103968
0.0279634,915.969431804,0.812854304676,33.34553575515747,0.0103319,20,33.586039304733276,2.77144,171.57106566429138,0.0,0.967346,2500.0,0.00277043,15.9816,1500.0,0.00760191
0.117838,1422.77018524,0.471885433743,31.67739748954773,-0.0072347,20,31.843303203582764,2.7766,203.4304757118225,0.0,0.969845,5900.0,0.0162703,16.0644,1635.0,-0.00851348
0.0723458,764.13349619,0.806210094783,33.18441033363342,0.014527,20,33.350903034210205,2.77299,236.85510396957397,0.0,0.968089,2600.0,0.0102027,16.0064,1610.0,0.0101503
