0NumTrajs,LossAfter,ItrTime,1MaxReturn,0MaxReturn,0StdReturn,1NumTrajs,0PolicyExecTime,1Entropy,0EnvExecTime,ComputeUpdatedDistTime,0Perplexity,MeanKL,Time,1Perplexity,1AverageReturn,1StdReturn,MeanKLBefore,0ProcessExecTime,LossBefore,0Entropy,0ExplainedVariance,1ProcessExecTime,1PolicyExecTime,1EnvExecTime,0AverageReturn,1AveragePolicyStd,dLoss,0MinReturn,0AveragePolicyStd,1ExplainedVariance,1MinReturn
400,-0.00292675988749,89.26899123191833,10300.0,9200.0,1465.7793149,400,7.81919527053833,2.79286,26.094125270843506,0.3092925548553467,16.3361,0.00942961126566,1006.6397678852081,16.3277,1524.25,1719.74909144,3.49245382614e-10,0.8962528705596924,-9.31322574615e-10,2.79338,0.130606668643,0.8541662693023682,23.59248661994934,24.254703044891357,1279.0,0.978049,0.00292675895616,0.0,0.978221,0.141799852536,0.0
400,-0.00448197266087,90.53558301925659,13900.0,9100.0,1823.00411409,400,7.756957530975342,2.77772,25.578425407409668,0.44818949699401855,16.0549,0.006913586054,1097.9691634178162,16.0823,2006.0,2147.93249428,4.08618072711e-09,0.8893468379974365,-2.09838635357e-09,2.77601,0.127422424829,0.8247683048248291,24.167584657669067,24.301089763641357,1484.0,0.970585,0.00448197056248,0.0,0.96972,0.218506937262,0.0
400,-0.00382731994614,90.46824097633362,17700.0,9500.0,1861.57399799,400,6.750616788864136,2.7628,26.938101530075073,0.417238712310791,15.7747,0.00745954923332,1189.442286491394,15.8442,2682.0,3246.42511079,-2.09546380248e-09,0.9830822944641113,3.7543940179e-10,2.75841,0.121953688748,0.8193635940551758,24.186453104019165,24.252213954925537,1443.5,0.963411,0.00382732032158,0.0,0.961199,0.216882240889,0.0
400,-0.00429411046207,88.73447394371033,15900.0,7900.0,1708.75502925,400,6.1685569286346436,2.74253,26.568065881729126,0.3832557201385498,15.5462,0.00693116988987,1278.956181049347,15.5263,3066.0,3151.98255071,-4.37721325852e-09,0.9293146133422852,1.33877603448e-10,2.74382,0.107453266955,0.8271539211273193,24.808526039123535,24.404926776885986,1297.5,0.953517,0.00429411059595,0.0,0.954099,0.253064507947,0.0
400,-0.00472064409405,88.06406569480896,18700.0,12900.0,2444.16896664,400,6.049985885620117,2.72848,25.910858392715454,0.3534696102142334,15.27,0.0097728529945,1367.9211835861206,15.3095,4228.75,3978.50454788,-8.84756712338e-09,0.9334022998809814,3.72529007642e-10,2.72589,0.1608372108,0.821772575378418,24.655159950256348,24.60769772529602,2174.25,0.946843,0.00472064446658,0.0,0.945621,0.311811764113,0.0
400,-0.00410614814609,87.06988406181335,17500.0,13300.0,2298.3361373,400,6.532939672470093,2.71996,25.46594476699829,0.3907351493835449,15.2024,0.00728657096624,1455.738874912262,15.1797,4344.5,4246.24183838,-9.31322685638e-10,0.8753838539123535,-2.32830282831e-11,2.72145,0.105982258464,0.8129687309265137,24.228655099868774,23.954339265823364,1851.0,0.942879,0.00410614812281,0.0,0.943521,0.207800285321,0.0
400,-0.00523903500289,89.17807960510254,17000.0,14400.0,2690.28432512,400,7.352494716644287,2.70972,25.699637413024902,0.4010496139526367,15.0684,0.00985223986208,1546.2625939846039,15.0251,4832.0,4432.97033602,2.7939695002e-09,0.9340457916259766,1.09430409179e-09,2.7126,0.0938654709904,0.8450822830200195,24.73799157142639,24.562730312347412,1929.5,0.938008,0.00523903609719,0.0,0.939324,0.307645512204,0.0
400,-0.004843079485,87.9691071510315,19900.0,17900.0,2816.94089395,400,6.581307888031006,2.71843,25.673315048217773,0.31816935539245605,15.1183,0.00916170980781,1634.955340385437,15.1566,4207.75,4494.34254786,1.43423761756e-08,0.8929970264434814,2.25845719903e-09,2.7159,0.0576990337112,0.8811767101287842,24.562896490097046,24.455918312072754,1712.0,0.942137,0.00484308174346,0.0,0.940936,0.181741436745,0.0
400,-0.00429502129555,88.63418507575989,19600.0,16300.0,2696.51477606,400,6.630172252655029,2.70466,25.79806160926819,0.37096500396728516,14.9762,0.00706073874608,1724.5903735160828,14.9492,4705.75,4763.32782175,-1.30385136021e-09,0.9064207077026367,1.04773759113e-10,2.70646,0.0626794518248,0.8191127777099609,24.954447031021118,24.471769332885742,1781.75,0.935719,0.00429502140032,0.0,0.93655,0.200035919686,0.0
400,-0.00404689833522,87.87025570869446,19900.0,14600.0,3076.41528406,400,6.751670837402344,2.69409,25.433857679367065,0.40801072120666504,14.7922,0.0070905177854,1813.2688474655151,14.7921,5348.5,5098.01900251,5.96046856316e-09,0.8844625949859619,-3.77622155767e-10,2.6941,0.0917870584779,0.8316893577575684,24.41073250770569,24.33417797088623,2437.0,0.930801,0.0040468979576,0.0,0.930776,0.272605917057,0.0
400,-0.00511054089293,87.14225053787231,19100.0,19100.0,2506.99569954,400,6.616152286529541,2.70709,25.306891202926636,0.3228604793548584,14.9323,0.0075947069563,1901.2901175022125,14.9856,3717.5,4160.10141102,-3.63215835186e-09,0.8713970184326172,1.11176645667e-09,2.70353,0.0551463343207,0.7969033718109131,24.186904430389404,23.989941596984863,1582.75,0.936886,0.0051105420047,0.0,0.935131,0.156980735179,0.0
400,-0.00442087976262,87.51353192329407,20400.0,17300.0,3815.511106,400,6.12364935874939,2.68525,25.49915099143982,0.3105506896972656,14.7152,0.00677468953654,1990.13130569458,14.6619,3788.75,4719.37479307,-3.72528785597e-10,0.9520208835601807,-5.55155588167e-10,2.68888,0.0964581849978,0.8583078384399414,24.942294597625732,24.210911750793457,2945.0,0.926732,0.00442087920746,0.0,0.928337,0.21287003377,0.0
400,-0.00422791903839,118.08149933815002,19300.0,15900.0,3695.49028378,400,8.227170705795288,2.69494,33.20871543884277,0.33170342445373535,14.7674,0.0074772015214,2109.1140687465668,14.8046,6491.75,5139.24186408,-7.45057515683e-10,1.1332275867462158,2.50292980786e-10,2.69242,0.112930421918,1.1109833717346191,34.91367697715759,34.31324887275696,2948.75,0.931093,0.00422791928868,0.0,0.929922,0.299919906374,0.0
400,-0.00372935296036,118.66427111625671,19800.0,16000.0,3712.86007513,400,8.640724182128906,2.66694,34.74292993545532,0.350980281829834,14.4275,0.00640916405246,2228.5980298519135,14.3959,5461.75,4993.67218963,2.60770316451e-09,1.1774964332580566,1.086300494e-09,2.66914,0.112654130098,1.0787816047668457,34.09105157852173,33.63674831390381,3322.25,0.918216,0.00372935404666,0.0,0.919172,0.234024800341,0.0
400,-0.00488276593387,120.44312858581543,19300.0,17900.0,4524.1012298,400,9.160788774490356,2.65662,34.92743134498596,0.30268287658691406,14.3386,0.00912617798895,2349.8054263591766,14.248,5319.75,5159.76597701,1.11758624577e-09,1.0889010429382324,-1.51339940579e-10,2.66295,0.109556011956,1.1097497940063477,33.773534059524536,35.136648416519165,3618.25,0.913469,0.00488276578253,0.0,0.916317,0.19179974353,0.0
400,-0.00397883495316,116.29661393165588,19900.0,17500.0,4006.59178729,400,8.80775761604309,2.65757,33.009535789489746,0.3488624095916748,14.3001,0.00713947275653,2466.8569622039795,14.2616,6427.25,5593.54381743,-6.14672357457e-09,1.1035358905792236,-2.41561826098e-10,2.66026,0.120719126222,1.0515389442443848,33.968714237213135,33.2189257144928,3483.5,0.913936,0.0039788347116,0.0,0.915091,0.298604807457,0.0
400,-0.00494254566729,117.87131309509277,19800.0,14600.0,2432.00657894,400,8.521145820617676,2.66269,33.77930474281311,0.3655707836151123,14.3422,0.00969233550131,2586.077579021454,14.3348,4685.5,5510.65692545,-9.68575442073e-09,1.1683204174041748,-8.73123795486e-12,2.66321,0.0467055767998,1.1023755073547363,34.18940758705139,33.893972396850586,1512.0,0.916208,0.00494254565856,0.0,0.916412,0.178848780969,0.0
400,-0.00433924607933,120.15725040435791,21400.0,21200.0,4337.00930942,400,8.545254707336426,2.66875,34.1140410900116,0.3314814567565918,14.4191,0.00924878753722,2706.9549753665924,14.422,6693.0,6247.23947036,3.53902618322e-09,1.0499663352966309,1.16415765916e-11,2.66856,0.124541436761,1.1561973094940186,35.0275993347168,35.12792444229126,3625.5,0.918971,0.00433924609097,0.0,0.918852,0.289038452182,0.0
400,-0.00342725589871,121.74485659599304,21000.0,16000.0,3607.11186408,400,8.935848236083984,2.68561,35.90700840950012,0.32633495330810547,14.6857,0.00696265138686,2829.455899000168,14.6672,5729.5,5503.87406742,1.34110464955e-08,1.1797564029693604,-1.83354165184e-10,2.68688,0.07125888579,1.0704870223999023,34.82331395149231,34.60451078414917,2488.0,0.926758,0.00342725571536,0.0,0.927314,0.206122916661,0.0
400,-0.00454496964812,118.9168004989624,21100.0,17400.0,3781.39362537,400,9.175321340560913,2.68506,35.08647155761719,0.3262145519256592,14.6107,0.00836346112192,2949.143838405609,14.6591,7491.0,6304.00816941,3.16649750864e-09,1.163012981414795,-2.06055128515e-09,2.68176,0.0663395507902,1.0484304428100586,33.68668055534363,33.5641565322876,2803.5,0.926541,0.00454496758757,0.0,0.924973,0.263075230996,0.0
400,-0.0038756094873,117.39158916473389,19900.0,16400.0,3522.27905624,400,8.932739973068237,2.6902,33.25953817367554,0.3190419673919678,14.6563,0.00667153950781,3067.362471342087,14.7346,5649.25,5948.68888391,-2.98023095091e-09,1.1001856327056885,4.08181266565e-10,2.68487,0.0444314334057,1.0683095455169678,33.487977266311646,34.3528573513031,2299.5,0.928891,0.00387560989548,0.0,0.926397,0.122148863455,0.0
400,-0.00353743089363,118.95235180854797,21100.0,16100.0,3757.46236674,400,8.534870386123657,2.6743,34.278193950653076,0.9780611991882324,14.4822,0.00659999903291,3187.0822863578796,14.5022,6418.75,6058.01315924,-6.89178936142e-09,1.1198220252990723,3.78349573893e-11,2.67292,0.0510957279112,1.0675654411315918,33.641093015670776,34.40632963180542,2401.25,0.92151,0.00353743093146,0.0,0.920851,0.164852270748,0.0
400,-0.00398948881775,121.64720511436462,20200.0,20200.0,4629.43754008,400,8.930525302886963,2.66577,36.37367367744446,0.3361093997955322,14.4096,0.00749700143933,3309.482850551605,14.379,4851.0,5398.34687659,-7.45058237328e-10,1.1664063930511475,-5.0058590606e-10,2.66789,0.0637306323528,1.1176552772521973,33.91649556159973,34.84023666381836,3118.25,0.917589,0.00398948831717,0.0,0.918527,0.107935880745,0.0
400,-0.00481638824567,120.44538640975952,21500.0,18000.0,4874.98399997,400,9.26625370979309,2.66027,35.41227197647095,0.30527544021606445,14.3142,0.00861294195056,3430.6801261901855,14.3001,6152.0,6323.03297477,7.45059069995e-10,1.1484034061431885,-1.10376274787e-09,2.66125,0.076086603541,1.1833441257476807,33.6449236869812,34.792290687561035,3859.0,0.915089,0.00481638714191,0.0,0.915491,0.215218365503,0.0
400,-0.00371588813141,116.79879665374756,20800.0,18800.0,4721.7061535,400,8.840649366378784,2.6522,32.59240436553955,0.3255181312561035,14.2148,0.00748569890857,3548.3188693523407,14.1852,6880.25,5851.76767631,-7.07804925781e-09,1.110450029373169,1.04773759113e-10,2.65428,0.0793707930522,1.0736234188079834,33.361085653305054,34.37469792366028,3729.0,0.91139,0.00371588823618,0.0,0.912291,0.192530836333,0.0
400,-0.0039151487872,117.42674517631531,20900.0,16500.0,3850.77277959,400,8.740586280822754,2.65134,33.09698128700256,0.31427931785583496,14.1597,0.00714102201164,3666.5494990348816,14.173,7638.5,6284.42660471,7.45057793239e-10,1.1064367294311523,-7.82893083695e-10,2.6504,0.0989061771351,1.0401625633239746,33.78297829627991,34.44477438926697,3207.0,0.910983,0.00391514800431,0.0,0.91052,0.2032446444,0.0
400,-0.00464043021202,120.35007810592651,21100.0,19700.0,4253.07626901,400,8.737620115280151,2.6597,35.13258147239685,0.3083837032318115,14.2482,0.00949736312032,3787.6290135383606,14.292,5884.5,6212.55661946,-5.2154076613e-09,1.1429359912872314,6.46832587492e-10,2.65663,0.040382611808,1.0251853466033936,34.89002180099487,34.271259784698486,2668.5,0.914813,0.00464043085885,0.0,0.913365,0.125062908823,0.0
400,-0.00405833963305,118.95763492584229,21300.0,19600.0,3717.75785084,400,8.854576110839844,2.67482,35.24688673019409,0.3557775020599365,14.44,0.00937927048653,3908.1027612686157,14.5097,6218.25,6607.0940615,-2.42143904927e-09,1.109344244003296,2.54221954599e-09,2.67,0.0358467418191,1.0509538650512695,34.17837476730347,33.2387900352478,2061.25,0.921739,0.00405834217527,0.0,0.919495,0.163317865117,0.0
400,-0.00442658178508,116.91509342193604,20800.0,18900.0,4318.32256206,400,8.992814779281616,2.67594,34.21485710144043,0.3283553123474121,14.4707,0.00752129685134,4025.74653172493,14.526,5139.75,6224.74456805,1.86264625945e-09,1.165513515472412,1.97906052657e-10,2.67213,0.0615232306413,1.0433142185211182,32.668102502822876,33.56039071083069,2859.5,0.922273,0.00442658198299,0.0,0.920466,0.109322188664,0.0
400,-0.0048577170819,118.87362766265869,21100.0,20500.0,4103.48556108,400,9.106058120727539,2.6694,35.10701513290405,0.3180975914001465,14.4048,0.00961300637573,4145.399521827698,14.4313,5279.75,5648.6427518,-2.23517959697e-09,1.1885602474212646,-4.24915852504e-10,2.66756,0.0371890847671,1.0013742446899414,33.8528413772583,33.32072401046753,2402.5,0.919268,0.00485771665699,0.0,0.918369,0.148497988965,0.0
400,-0.0036065520253,116.04221439361572,21900.0,18700.0,4433.32532502,400,8.20592713356018,2.6787,32.374799489974976,0.32683467864990234,14.5334,0.00967623386532,4262.22527050972,14.5661,6977.75,6594.00712295,2.98023428158e-09,1.0480396747589111,4.84578932536e-10,2.67645,0.0622732551294,1.0798821449279785,34.21800136566162,33.96062922477722,3181.25,0.923534,0.00360655250988,0.0,0.922459,0.182589094334,0.0
400,-0.00409090239555,118.73108696937561,21900.0,19300.0,5284.61992484,400,8.565032005310059,2.67632,33.963740825653076,0.31778383255004883,14.5469,0.00762816565111,4381.701122283936,14.5315,6589.0,6631.30296397,7.45057793239e-10,1.0445027351379395,-8.58562873574e-11,2.67738,0.0553923841143,1.0953006744384766,34.08446383476257,34.880656242370605,3606.5,0.922434,0.00409090230969,0.0,0.922888,0.190024075968,0.0
400,-0.00445412890986,119.1412193775177,21400.0,19900.0,5504.48269595,400,8.76907992362976,2.67774,35.357019662857056,0.3348417282104492,14.5619,0.00837369356304,4501.563458442688,14.5522,7252.25,6784.90198437,-3.72525982284e-10,1.1394164562225342,-9.08039532455e-10,2.67841,0.0761004047346,1.0698883533477783,33.36946773529053,34.1489520072937,4579.5,0.923138,0.00445412800182,0.0,0.923382,0.194282317893,0.0
400,-0.00396981555969,118.14025259017944,21400.0,20600.0,4593.89730376,400,9.167222261428833,2.68044,35.05243682861328,0.3923642635345459,14.533,0.00698834098876,4621.096761465073,14.5916,6548.75,6737.35099557,5.58794255312e-09,1.1251466274261475,-1.39698386192e-09,2.67642,0.0774541160584,1.072930097579956,32.924354791641235,33.588125705718994,3152.75,0.924383,0.0039698141627,0.0,0.922499,0.165039075093,0.0
400,-0.00357554247603,120.10757040977478,21800.0,15000.0,2668.09125359,400,8.90208387374878,2.67596,34.06361198425293,0.32174015045166016,14.4825,0.00738053396344,4741.950600147247,14.5262,4871.75,6312.0976654,-5.02913266587e-09,1.1026301383972168,1.2689269635e-09,2.67294,0.0295217562458,1.1813313961029053,34.46581172943115,35.20513319969177,1343.75,0.922387,0.00357554374496,0.0,0.920982,0.137128373318,0.0
400,-0.00474556069821,117.22285580635071,22600.0,22100.0,6110.52270677,400,8.394896268844604,2.66622,33.42468857765198,0.3372805118560791,14.3744,0.00731380237266,4859.938908338547,14.3855,6142.5,6493.75036092,-5.77420111725e-09,1.109421968460083,-7.97444998923e-10,2.66545,0.0509409696805,1.0753874778747559,33.62966990470886,34.29806733131409,3853.5,0.91786,0.00474555990077,0.0,0.917483,0.152320338554,0.0
400,-0.00382462795824,117.97389888763428,22000.0,20500.0,3907.74538577,400,8.545648097991943,2.66356,34.2537636756897,0.342257022857666,14.3689,0.00983009673655,4978.679965496063,14.3473,6160.25,7196.42931859,-1.30385158226e-09,1.0860216617584229,4.0745365415e-10,2.66507,0.0457556331878,1.0615863800048828,34.29722809791565,33.60424447059631,2426.0,0.916656,0.00382462836569,0.0,0.917313,0.131828934347,0.0
400,-0.00421419553459,119.78981924057007,22100.0,21700.0,4723.12923283,400,8.923090934753418,2.67047,35.114583253860474,0.3458542823791504,14.3874,0.00721382116899,5099.2290828228,14.4468,8040.5,7269.59488211,2.60770316451e-09,1.141547679901123,1.72876746252e-09,2.66635,0.0344103133141,1.0846033096313477,33.696237325668335,34.543290853500366,2449.5,0.919773,0.00421419726335,0.0,0.91785,0.296475225326,0.0
400,-0.00444051017985,118.20202445983887,21800.0,20800.0,4546.34863792,400,8.745901107788086,2.65708,33.237077951431274,0.3356921672821045,14.2177,0.00901844911277,5218.178224563599,14.2545,4773.0,6421.85884305,-7.45055295237e-10,1.1412277221679688,4.02360478269e-10,2.65449,0.0220712291272,1.012718915939331,33.21497297286987,34.43645668029785,2093.75,0.913657,0.00444051058221,0.0,0.912432,0.0869095631829,0.0
400,-0.00310936197639,116.29501938819885,22300.0,19800.0,4336.43948851,400,8.49120569229126,2.65067,33.32204985618591,0.32173895835876465,14.2201,0.00704697100446,5335.8635160923,14.1635,5830.5,7074.95722602,-5.96046412227e-09,1.1242256164550781,4.30736696311e-10,2.65466,0.0488382639573,1.0384981632232666,33.22967290878296,33.875680923461914,2677.25,0.910749,0.00310936240712,0.0,0.912529,0.152865958737,0.0
400,-0.00408315984532,121.78697490692139,22100.0,22400.0,5706.97360691,400,8.872357845306396,2.67201,36.08378791809082,0.36916327476501465,14.4995,0.0092223007232,5458.445288896561,14.4691,6304.5,7370.55491466,7.26431892417e-09,1.1886260509490967,-4.65660981996e-11,2.67411,0.0575501226904,1.1167311668395996,34.296698570251465,34.91453790664673,3973.5,0.920499,0.00408315979876,0.0,0.921396,0.17381157146,0.0
400,-0.00272191292606,120.2387044429779,22400.0,19000.0,4696.6364294,400,8.82954478263855,2.67867,35.48873853683472,0.3929176330566406,14.5828,0.00929833669215,5579.442006349564,14.5657,7422.25,7863.07064304,1.86264370594e-09,1.1991467475891113,2.997694315e-10,2.67984,0.0609298802163,1.078145980834961,33.87809944152832,34.44741725921631,3162.5,0.923539,0.00272191322583,0.0,0.924043,0.23374129422,0.0
400,-0.00315187452361,117.5631697177887,22500.0,22800.0,6139.67733273,400,9.010198831558228,2.66987,34.32871437072754,0.32200193405151367,14.3871,0.00732867280021,5697.833233833313,14.4381,6494.5,7024.76118811,-1.49011580852e-09,1.1452956199645996,1.12850107037e-09,2.66633,0.0831184734801,1.0341341495513916,33.09723424911499,33.75455665588379,4328.5,0.919546,0.00315187565211,0.0,0.917896,0.171577664901,0.0
400,-0.00390658946708,118.69636654853821,22700.0,22000.0,4645.42634615,400,8.663765907287598,2.66534,32.47538185119629,0.32909107208251953,14.411,0.00832627806813,5817.2957282066345,14.3729,5649.25,7149.38105276,2.60770138816e-09,1.0873405933380127,-1.60071025879e-10,2.668,0.0531066715841,1.084641933441162,34.55605864524841,35.75440979003906,2626.25,0.917595,0.00390658930701,0.0,0.918764,0.125268276956,0.0
400,-0.00413583125919,118.88868737220764,21700.0,19700.0,3692.77056389,400,8.430084943771362,2.67254,33.697853088378906,0.4187767505645752,14.4396,0.00747305573896,5936.936939716339,14.4767,5037.0,6211.62064199,1.86263796054e-10,1.0708203315734863,1.07102104963e-09,2.66997,0.0428464894754,1.036010980606079,34.87646961212158,34.29889512062073,2180.75,0.920841,0.00413583233021,0.0,0.919643,0.146352686549,0.0
400,-0.00309185381047,121.90486240386963,21500.0,20100.0,5149.8032426,400,8.789835691452026,2.68856,35.20824909210205,0.3555293083190918,14.637,0.00774120027199,6059.58078622818,14.7105,7437.5,7139.91902965,7.45058570395e-10,1.1137125492095947,-5.52972667656e-11,2.68355,0.0624463254825,1.1425929069519043,35.15923500061035,35.27663850784302,3598.75,0.928268,0.00309185375518,0.0,0.925909,0.190199148839,0.0
