AverageReturn,Perplexity,LossBefore,LossAfter,MaxReturn,MaxKL,Time,NumTrajs,ExplainedVariance,MinReturn,AveragePolicyStd,Entropy,StdReturn,ItrTime,TotalExecTime,MeanKL
25.0,17.1557,0.0159802,0.00656339,300.0,0.393507,11.060080528259277,20,0.194853338788,0.0,1.00326,2.84233,76.6485485838,11.060087203979492,10.90803337097168,0.0827354
265.0,17.432,0.0164271,0.00774488,1300.0,0.048714,21.74296522140503,20,0.284997249874,0.0,1.01161,2.85831,349.678423698,10.678908109664917,10.541710615158081,0.0165551
430.0,17.5758,-0.00925688,-0.021332,3700.0,0.178411,32.501508712768555,20,0.303427622354,0.0,1.01577,2.86652,1032.52118622,10.754997491836548,10.717561960220337,0.0274367
1130.0,17.4947,0.00038439,-0.015285,7600.0,0.146378,43.326231956481934,20,0.391120710931,0.0,1.01335,2.8619,2186.34398026,10.818215131759644,10.716421842575073,0.0301903
2485.0,17.498,-0.00123104,-0.00839225,18100.0,0.0636268,53.88421678543091,20,0.814627386077,0.0,1.01349,2.86209,5937.19420265,10.553837776184082,10.492989540100098,0.0175384
5590.0,17.4872,-0.00969764,-0.0398576,13800.0,0.393331,64.78193044662476,20,0.613331737724,0.0,1.01304,2.86147,4628.48787403,10.894081592559814,10.845760345458984,0.10337
1290.0,17.4026,-0.0197055,-0.0341916,22000.0,0.17725,75.62684631347656,20,0.514074756624,0.0,1.01052,2.85662,4822.64450276,10.84109902381897,10.774643659591675,0.0265504
