TotalExecTime,ExplainedVariance,Perplexity,MinReturn,LossBefore,MeanKL,AverageReturn,MaxReturn,NumTrajs,Entropy,MaxKL,LossAfter,ItrTime,StdReturn,AveragePolicyStd,Time
20.08266854286194,0.871324618235,14.5788,0.0,0.00131557,0.248776,12710.0,33100.0,20,2.67957,2.74412,-0.0366601,20.20003890991211,14312.3338418,0.92455,20.200035572052002
19.67112708091736,0.961625257052,14.598,37100.0,-0.0230676,0.0688923,40685.0,42400.0,20,2.68088,0.348958,-0.0349073,19.73351740837097,1438.14985311,0.925164,39.93764781951904
19.428253889083862,0.974914690526,14.4305,39700.0,-0.0157992,0.00765158,41445.0,42600.0,20,2.66935,0.116668,-0.0219004,19.699853658676147,847.038960143,0.919817,59.64751887321472
18.067054748535156,0.980615272442,14.317,40300.0,0.0062611,0.0495965,41425.0,42600.0,20,2.66145,0.7115,-0.00204323,18.147947072982788,722.40916384,0.916306,77.80630850791931
18.96990942955017,0.967510753034,14.3619,38400.0,-0.0234827,0.0733469,41105.0,42600.0,20,2.66458,0.536796,-0.0357103,19.01660656929016,1341.07233213,0.917814,96.83741974830627
18.76033902168274,0.917159501223,14.1942,34300.0,-0.0118564,0.38326,39710.0,42300.0,20,2.65284,1.90197,-0.075275,18.828716278076172,2026.30205053,0.912331,115.6879153251648
19.1197669506073,0.955601625712,14.1103,34900.0,-0.0213262,0.0947113,39655.0,41600.0,20,2.64691,0.418607,-0.0423486,19.30093240737915,1611.35812283,0.909537,135.006817817688
