Entropy,MaxKL,ExplainedVariance,MaxReturn,TotalExecTime,Perplexity,AverageReturn,AveragePolicyStd,ItrTime,LossBefore,MinReturn,NumTrajs,LossAfter,Time,MeanKL,StdReturn
2.84233,0.0,1,0.0,10.76418137550354,17.1557,0.0,1.00326,10.877007007598877,-0.0,0.0,20,-0.0,10.877002239227295,0.0,0.0
2.84233,0.0,1,0.0,10.472723484039307,17.1557,0.0,1.00326,10.59885311126709,-0.0,0.0,20,-0.0,21.48131489753723,0.0,0.0
2.84233,0.0,1,0.0,10.302501678466797,17.1557,0.0,1.00326,10.368401527404785,-0.0,0.0,20,-0.0,31.85388684272766,0.0,0.0
2.84233,0.0,1,0.0,10.627154350280762,17.1557,0.0,1.00326,10.665226936340332,-0.0,0.0,20,-0.0,42.52271604537964,0.0,0.0
2.84233,0.0,1,0.0,10.723197221755981,17.1557,0.0,1.00326,10.769816637039185,-0.0,0.0,20,-0.0,53.2965612411499,0.0,0.0
2.84233,0.0,1,0.0,10.462729930877686,17.1557,0.0,1.00326,10.538514852523804,-0.0,0.0,20,-0.0,63.839184522628784,0.0,0.0
2.84233,0.0,1,0.0,10.345582723617554,17.1557,0.0,1.00326,10.392557859420776,-0.0,0.0,20,-0.0,74.23758935928345,0.0,0.0
