Time,MaxKL,MeanKL,StdReturn,TotalExecTime,Entropy,ExplainedVariance,NumTrajs,MaxReturn,AveragePolicyStd,LossBefore,ItrTime,Perplexity,AverageReturn,MinReturn,LossAfter
12.089820623397827,1.72053,0.27263,454.862616622,11.993915796279907,2.64941,0.192628359105,20,1600.0,0.917354,0.00608884,12.089826107025146,14.1457,390.0,0.0,-0.0418787
23.55185031890869,0.37538,0.1139,2755.61245461,11.396276473999023,2.6555,0.815292608057,20,22500.0,0.921094,-0.00739653,11.45881462097168,14.2321,19340.0,11800.0,-0.0473068
35.094483613967896,0.353431,0.0607849,567.692698561,11.49420976638794,2.6518,0.984733154698,20,23100.0,0.919727,0.0131004,11.534233331680298,14.1796,22215.0,20400.0,-0.00346166
46.82487726211548,0.323737,0.0801778,1291.61720335,11.553911209106445,2.65836,0.953181541486,20,23100.0,0.92237,-0.0284391,11.722755432128906,14.2728,21635.0,18500.0,-0.049345
58.965495586395264,0.147754,0.0536707,904.101764184,12.02869701385498,2.64413,0.962802361698,20,22900.0,0.916053,-0.00773196,12.136026382446289,14.0713,21560.0,19500.0,-0.0270466
70.13811874389648,0.165486,0.0178278,605.061980296,11.088412761688232,2.64027,0.983196360576,20,23000.0,0.914364,-0.0150307,11.167438745498657,14.017,22370.0,20500.0,-0.0237053
81.88610816001892,0.156244,0.0264715,801.545382371,11.67891001701355,2.63275,0.981016036011,20,23000.0,0.911104,-0.0140131,11.732959032058716,13.912,22445.0,20200.0,-0.0307207
