NumTrajs,ExplainedVariance,TotalExecTime,AveragePolicyStd,Entropy,MaxReturn,MinReturn,Perplexity,LossAfter,StdReturn,AverageReturn,MeanKL,LossBefore,ItrTime,MaxKL,Time
200,1,8.9345121383667,0.530704,1.55245,0.0,0.0,4.72301,-0.0,0.0,0.0,0.0,-0.0,9.01129150390625,0.0,9.011291742324829
200,1,9.261715173721313,0.530704,1.55245,0.0,0.0,4.72301,-0.0,0.0,0.0,0.0,-0.0,9.365571022033691,0.0,18.379485368728638
200,1,9.115925312042236,0.530704,1.55245,0.0,0.0,4.72301,-0.0,0.0,0.0,0.0,-0.0,9.183355331420898,0.0,27.56541633605957
200,1,9.273392915725708,0.530704,1.55245,0.0,0.0,4.72301,-0.0,0.0,0.0,0.0,-0.0,9.324565410614014,0.0,36.897578954696655
200,1,8.950545310974121,0.530704,1.55245,0.0,0.0,4.72301,-0.0,0.0,0.0,0.0,-0.0,8.999503135681152,0.0,45.902920722961426
200,1,8.88381814956665,0.530704,1.55245,0.0,0.0,4.72301,-0.0,0.0,0.0,0.0,-0.0,8.945616245269775,0.0,54.8538556098938
200,1,8.620643377304077,0.530704,1.55245,0.0,0.0,4.72301,-0.0,0.0,0.0,0.0,-0.0,8.666733741760254,0.0,63.52352952957153
