NumTrajs,MeanKL,TotalExecTime,Time,LossAfter,ExplainedVariance,Perplexity,AveragePolicyStd,StdReturn,Entropy,ItrTime,MaxKL,LossBefore,MaxReturn,AverageReturn,MinReturn
20,0.0239649,24.673407793045044,24.75585651397705,-0.000642076,0.24813898046,21.7921,1.12957,521.440312979,3.08155,24.755859375,7.37693,0.00265492,1700.0,490.0,0.0
20,0.0127629,17.38499093055725,42.26567482948303,0.00714975,0.214742639697,21.85,1.13107,320.741328799,3.0842,17.506784677505493,0.440206,0.0114967,1000.0,225.0,0.0
20,0.00269536,19.327282428741455,61.64609241485596,0.0080526,0.385748701071,21.976,1.13432,631.882109258,3.08995,19.376924991607666,0.119193,0.0103909,2100.0,665.0,0.0
20,0.00297214,19.128418684005737,80.85824584960938,-0.00524368,0.383264846322,22.0905,1.13728,444.831428746,3.09515,19.19511914253235,0.0934878,-0.00268983,1600.0,325.0,0.0
20,0.00068858,19.42573094367981,100.34676837921143,-0.00605575,0.278974958063,22.0608,1.13651,589.067059001,3.0938,19.483134984970093,0.080303,-0.00460768,2200.0,400.0,0.0
20,0.000920115,17.453112840652466,117.88981080055237,0.00858015,0.367831464552,22.01,1.1352,873.784870549,3.0915,17.533037900924683,0.0494242,0.0104627,3200.0,750.0,0.0
20,0.00377088,17.646831512451172,135.64136362075806,-0.0164207,0.246209234631,22.1255,1.13818,779.406825734,3.09673,17.74375605583191,5.52005,-0.0157255,3300.0,505.0,0.0
