ItrTime,TotalExecTime,ExplainedVariance,LossAfter,AveragePolicyStd,Entropy,AverageReturn,StdReturn,NumTrajs,MaxKL,MinReturn,MeanKL,Time,Perplexity,MaxReturn,LossBefore
5.8843464851379395,5.786565542221069,0.0451186196956,-0.0145745,0.58088,1.73658,85.0,113.026545555,40,0.492264,0.0,0.244502,5.884342193603516,5.67789,500.0,0.0188994
6.065535545349121,5.989943504333496,0.332352637303,-0.0810404,0.587137,1.75548,937.5,441.411089575,40,0.57332,200.0,0.29219,11.955150604248047,5.78622,1900.0,-0.0102413
5.907625675201416,5.8588995933532715,0.79866576431,-0.14138,0.585096,1.75036,4497.5,770.872071099,40,0.853893,2500.0,0.393234,17.87406897544861,5.75666,6000.0,-0.0455985
5.948409795761108,5.863170385360718,0.978244501315,-0.117319,0.578306,1.72756,7280.0,345.832329316,40,1.38308,6400.0,0.360844,23.84280562400818,5.6269,7900.0,-0.0476019
6.128238677978516,6.065816640853882,0.98992497137,-0.0569591,0.571397,1.70376,7530.0,272.213151776,40,0.0616837,6800.0,0.00953244,29.97353458404541,5.49456,7900.0,-0.0447009
5.979925155639648,5.915196657180786,0.990485060172,-0.0783988,0.564263,1.68141,7590.0,270.924343683,40,0.647699,6800.0,0.156307,35.96667957305908,5.37311,8100.0,-0.041356
6.092439413070679,6.059310436248779,0.98720632594,-0.0998332,0.558395,1.66073,7565.0,307.855485577,40,0.406736,6800.0,0.125386,42.06164288520813,5.26315,8200.0,-0.0700609
