MinReturn,MaxKL,NumTrajs,MeanKL,Time,LossAfter,ItrTime,Perplexity,LossBefore,AveragePolicyStd,TotalExecTime,MaxReturn,ExplainedVariance,AverageReturn,Entropy,StdReturn
0.0,0.0,20,0.0,5.738169431686401,-0.0,5.738172769546509,15.2117,-0.0,0.947542,5.691763639450073,0.0,1,0.0,2.72206,0.0
0.0,0.0713437,20,0.0065001,11.37815237045288,-0.0161988,5.635617733001709,15.2117,-0.0093708,0.947542,5.591814041137695,100.0,0.0506599283629,5.0,2.72206,21.7944947177
0.0,0.135187,20,0.0158641,17.130481481552124,-0.00652005,5.74856162071228,15.1405,0.00349334,0.945457,5.710081577301025,300.0,0.079523750977,25.0,2.71738,76.6485485838
0.0,0.254787,20,0.0222747,22.54515051841736,-0.0368052,5.41092324256897,15.167,-0.0249573,0.946766,5.361595392227173,300.0,0.400369480321,120.0,2.71912,128.840987267
0.0,0.121355,20,0.0155594,28.165103912353516,-0.0155409,5.614364862442017,14.9789,-0.00537836,0.940628,5.566293954849243,300.0,0.801516803672,205.0,2.70664,80.4673846972
200.0,0.944372,20,0.044615,33.87991905212402,-0.0270098,5.693065643310547,14.9387,-0.0114316,0.938814,5.6501874923706055,300.0,0.908155336868,245.0,2.70396,49.7493718553
200.0,0.14072,20,0.00942203,39.878965854644775,0.0182648,5.989663600921631,14.8535,0.0236732,0.936194,5.946547746658325,400.0,0.885037062423,290.0,2.69824,76.8114574787
