MeanKL,MaxReturn,Perplexity,LossAfter,StdReturn,MaxKL,AveragePolicyStd,AverageReturn,Time,MinReturn,Entropy,NumTrajs,LossBefore,TotalExecTime,ExplainedVariance,ItrTime
0.137316,1000.0,14.1457,-0.0491395,285.438259524,0.953228,0.917354,95.0,10.229123830795288,0.0,2.64941,20,-0.0165915,10.148357629776001,0.0376292394356,10.229129314422607
0.116475,11200.0,13.913,-0.0278076,2285.92978895,0.256447,0.910901,4455.0,20.659724473953247,1500.0,2.63282,20,0.0124186,10.266641616821289,0.216233120308,10.425045728683472
0.0710177,22000.0,13.9996,-0.0651479,2603.63207846,0.149487,0.913294,19190.0,31.027222394943237,11100.0,2.63903,20,-0.036576,10.286035060882568,0.82044866639,10.360813856124878
0.0423736,22200.0,13.7459,-0.0166294,314.48370387,0.418901,0.90483,21290.0,41.25591421127319,20900.0,2.62074,20,-0.00410789,10.078456163406372,0.991007536682,10.215746402740479
0.102791,21800.0,13.7177,-0.0577925,1040.90105197,0.348085,0.904115,20895.0,50.899423122406006,18100.0,2.61869,20,-0.0224023,9.527324914932251,0.967703563954,9.635948419570923
0.0187132,22100.0,13.5649,-0.0334759,504.851463304,0.138496,0.89941,21275.0,61.01453948020935,20200.0,2.60749,20,-0.0241931,10.07382082939148,0.985895728038,10.110912322998047
0.0581242,22000.0,13.4018,-0.0480974,690.995658452,0.386897,0.893678,21155.0,70.86284589767456,19100.0,2.59539,20,-0.0287467,9.789785861968994,0.983298041424,9.844649314880371
