MinReturn,AveragePolicyStd,NumTrajs,LossAfter,AverageReturn,ExplainedVariance,ItrTime,MaxReturn,Perplexity,MeanKL,MaxKL,Entropy,Time,LossBefore,TotalExecTime,StdReturn
0.0,0.935103,20,-0.0,0.0,1,9.804508924484253,0.0,14.8902,0.0,0.0,2.7007,9.804503202438354,-0.0,9.727318286895752,0.0
0.0,0.935103,20,-0.0,0.0,1,9.633744478225708,0.0,14.8902,0.0,0.0,2.7007,19.444729804992676,-0.0,9.568845987319946,0.0
0.0,0.935103,20,-0.0,0.0,1,9.65051794052124,0.0,14.8902,0.0,0.0,2.7007,29.10124945640564,-0.0,9.614243984222412,0.0
0.0,0.935103,20,-0.0,0.0,1,9.394481182098389,0.0,14.8902,0.0,0.0,2.7007,38.502140045166016,-0.0,9.352125406265259,0.0
0.0,0.935103,20,-0.0,0.0,1,9.577153205871582,0.0,14.8902,0.0,0.0,2.7007,48.086090326309204,-0.0,9.520749807357788,0.0
0.0,0.935103,20,-0.0,0.0,1,9.260790586471558,0.0,14.8902,0.0,0.0,2.7007,57.35910248756409,-0.0,9.208685874938965,0.0
0.0,0.935103,20,-0.0,0.0,1,9.417791366577148,0.0,14.8902,0.0,0.0,2.7007,66.78227281570435,-0.0,9.368293523788452,0.0
