Perplexity,MaxKL,NumTrajs,Time,TotalExecTime,LossAfter,LossBefore,MeanKL,AverageReturn,StdReturn,MaxReturn,AveragePolicyStd,MinReturn,ItrTime,ExplainedVariance,Entropy
12.9461,0.0,20,33.85008215904236,33.56932997703552,-0.0,-0.0,0.0,0.0,0.0,0.0,0.870797,0.0,33.85009026527405,1,2.5608
12.9461,0.0,20,65.08055520057678,30.937706470489502,-0.0,-0.0,0.0,0.0,0.0,0.0,0.870797,0.0,31.21783757209778,1,2.5608
12.9461,0.0,20,97.95768189430237,32.593326807022095,-0.0,-0.0,0.0,0.0,0.0,0.0,0.870797,0.0,32.86959958076477,1,2.5608
12.9461,0.0,20,125.61894750595093,27.391045331954956,-0.0,-0.0,0.0,0.0,0.0,0.0,0.870797,0.0,27.655072689056396,1,2.5608
12.9461,0.0,20,157.60944056510925,31.743265867233276,-0.0,-0.0,0.0,0.0,0.0,0.0,0.870797,0.0,31.98234534263611,1,2.5608
12.9461,0.0,20,191.13202238082886,33.376837491989136,-0.0,-0.0,0.0,0.0,0.0,0.0,0.870797,0.0,33.4975848197937,1,2.5608
12.9461,0.0,20,224.32270336151123,32.892048835754395,-0.0,-0.0,0.0,0.0,0.0,0.0,0.870797,0.0,33.140822887420654,1,2.5608
