LossBefore,ExplainedVariance,Perplexity,MaxReturn,MeanKL,TotalExecTime,Time,LossAfter,MinReturn,MaxKL,AverageReturn,Entropy,AveragePolicyStd,ItrTime,StdReturn,NumTrajs
-0.0212694,0.371778926044,11.4353,6500.0,2.12335,4.054156541824341,4.097509145736694,-0.203915,400.0,6.30398,2945.0,2.4367,0.82843,4.097510099411011,1502.15678276,40
0.039818,0.00576901839027,11.1946,400.0,0.103053,4.505700349807739,8.676756858825684,0.0286168,0.0,0.16444,35.0,2.41543,0.821788,4.5766236782073975,88.1759604427,40
0.0314502,0.0699587181824,11.4197,800.0,0.541158,3.312304973602295,12.024703979492188,-0.0315686,0.0,1.0218,187.5,2.43534,0.830291,3.3391027450561523,218.159918408,40
0.00036075,0.513838952502,11.6007,5500.0,1.37408,4.3983542919158936,16.48134756088257,-0.207991,300.0,2.23751,2942.5,2.45107,0.838937,4.451764822006226,1046.87332089,40
0.0207552,0.504504787372,11.6028,4900.0,0.518782,3.1349098682403564,19.655105113983154,-0.0888824,800.0,1.21714,2855.0,2.45125,0.840821,3.1577413082122803,973.126404944,40
-0.0641617,0.847986013756,11.7239,6800.0,1.23942,3.663827419281006,23.36353850364685,-0.261921,3900.0,2.36871,5300.0,2.46163,0.845101,3.705789089202881,775.886589651,40
0.0070948,0.308082495108,11.3537,3300.0,0.425057,4.168727874755859,27.60618495941162,-0.0942904,100.0,0.851339,1290.0,2.42954,0.830886,4.231385707855225,656.810474947,40
