NumTrajs,ItrTime,MeanKL,LossAfter,TotalExecTime,StdReturn,Entropy,LossBefore,ExplainedVariance,Time,MinReturn,MaxReturn,AverageReturn,AveragePolicyStd,Perplexity,MaxKL
20,12.479694843292236,0.474541,-0.0705924,12.334960222244263,3482.39859867,2.73374,0.00430951,0.48707760716,12.479689836502075,800.0,13600.0,8570.0,0.949513,15.3903,2.09327
20,13.08750319480896,0.00683389,-0.0167206,12.899254083633423,6444.70907024,2.73805,-0.0109816,0.70538486533,25.573102712631226,0.0,20500.0,10585.0,0.951367,15.4568,0.0417412
20,12.648983001708984,0.0599214,-0.0485394,12.61636209487915,5819.1472743,2.73256,-0.0330679,0.730606651881,38.22535705566406,0.0,19900.0,13205.0,0.948728,15.3721,0.390024
20,11.949199438095093,0.0348997,-0.0570686,11.843307256698608,3987.71864604,2.71602,-0.0372498,0.855956240439,50.17989492416382,6200.0,20800.0,16510.0,0.940914,15.1201,0.210478
20,12.013980150222778,0.0398952,-0.00738523,11.957938432693481,5572.55776103,2.6974,0.00688085,0.786394484235,62.198742151260376,0.0,20900.0,15640.0,0.932208,14.8411,0.201108
20,11.739473342895508,0.0415287,-0.0537127,11.614367008209229,4331.73175531,2.70084,-0.0400433,0.866944075479,73.97339725494385,0.0,20800.0,17190.0,0.933808,14.8922,0.197687
20,12.167156219482422,0.0374249,-0.0233105,12.078901767730713,4911.05640367,2.68082,-0.000926115,0.751592031997,86.15078592300415,2400.0,23100.0,15895.0,0.924491,14.597,0.49162
