NumTrajs,LossBefore,Perplexity,ExplainedVariance,MaxReturn,MinReturn,Time,ItrTime,AverageReturn,TotalExecTime,MaxKL,Entropy,AveragePolicyStd,StdReturn,LossAfter,MeanKL
20,-0.00449374,14.777,0.101030063075,200.0,0.0,10.780016899108887,10.78002405166626,15.0,10.66828441619873,1.82105,2.69307,0.930467,47.6969600708,-0.0301195,0.121364
20,-0.024382,14.7108,0.625943763586,600.0,0.0,22.64071798324585,11.854638814926147,270.0,11.788716554641724,1.50233,2.68858,0.928204,176.351920885,-0.0679869,0.127644
20,-0.000533208,14.5325,0.145719303959,3800.0,300.0,34.22900128364563,11.57472825050354,1270.0,11.526079893112183,1.02968,2.67639,0.922594,1033.97292034,-0.0287105,0.101447
20,-0.0165604,14.5286,0.446138107965,14700.0,4000.0,45.51652503013611,11.283607482910156,9565.0,11.222558736801147,1.99893,2.67612,0.922559,2987.51987441,-0.0771742,0.268557
20,-0.0167598,14.4088,0.688441861387,20900.0,7000.0,56.937116861343384,11.404417514801025,16415.0,11.31902265548706,1.4033,2.66784,0.918731,3620.39707767,-0.0767065,0.255071
20,0.00567388,14.2886,0.696125591407,20800.0,10700.0,68.72903895378113,11.781911849975586,15910.0,11.61274242401123,1.82377,2.65946,0.915128,2716.59713612,-0.0485557,0.239549
20,-0.0107325,14.3292,0.874554594457,21900.0,15100.0,80.42392349243164,11.68863296508789,18515.0,11.647404670715332,2.67841,2.6623,0.916361,1894.53820231,-0.0879715,0.324181
