LossBefore,MeanKL,TotalExecTime,ItrTime,NumTrajs,LossAfter,Time,MinReturn,StdReturn,AverageReturn,ExplainedVariance,Entropy,Perplexity,MaxKL,AveragePolicyStd,MaxReturn
-0.0113766,0.222808,4.944735765457153,4.999396085739136,20,-0.0553413,4.999390363693237,0.0,88.8819441732,210.0,0.792355917351,2.74043,15.4937,3.77471,0.95435,300.0
0.00757986,0.0498359,4.7282304763793945,4.775036096572876,20,-0.0330588,9.78447437286377,200.0,45.8257569496,230.0,0.893408476665,2.72906,15.3184,0.822456,0.949126,300.0
0.0117992,0.0458311,4.747047424316406,4.7780468463897705,20,-0.0149572,14.566246271133423,200.0,40.0,220.0,0.900707872781,2.73285,15.3766,0.439134,0.95082,300.0
0.0048039,0.0157146,4.786015272140503,4.820692300796509,20,-0.00618663,19.39316153526306,200.0,48.9897948557,260.0,0.90237512105,2.73875,15.4676,0.106551,0.953539,300.0
0.0404185,0.0491678,5.029713869094849,5.075042247772217,20,0.0184508,24.472554683685303,100.0,631.09032634,515.0,0.148613730148,2.74115,15.5048,0.248421,0.954467,2400.0
0.00866777,0.0715054,4.598073959350586,4.636602878570557,20,-0.0139933,29.117395877838135,200.0,1266.59977894,1385.0,0.145941484483,2.76136,15.8213,0.25476,0.963862,5200.0
0.00268367,0.0812201,4.956296920776367,4.986176013946533,20,-0.0214481,34.10772681236267,2500.0,2460.08129947,6800.0,0.351213128115,2.76569,15.89,0.231085,0.965766,11900.0
