NumTrajs,TotalExecTime,AverageReturn,Time,MaxReturn,Entropy,MaxKL,LossBefore,AveragePolicyStd,Perplexity,MinReturn,ExplainedVariance,MeanKL,ItrTime,LossAfter,StdReturn
20,10.129195928573608,25.0,10.198758363723755,300.0,2.46033,0.180253,-0.0118008,0.828509,11.7087,0.0,0.0787223437167,0.0476457,10.1987624168396,-0.0235006,76.6485485838
20,9.553286075592041,585.0,19.80704379081726,1800.0,2.44853,0.0629193,-0.00753956,0.823891,11.5713,0.0,0.43069993915,0.0100629,9.603359937667847,-0.0137925,518.917141748
20,8.402185678482056,1290.0,28.259363651275635,2400.0,2.44476,0.266123,0.00562649,0.822482,11.5278,0.0,0.67425446727,0.0388332,8.447606325149536,-0.0121033,666.258208205
20,7.490799188613892,1765.0,35.78397011756897,3400.0,2.44757,0.0162903,0.0250131,0.823548,11.5603,0.0,0.748146605596,0.00273083,7.520496606826782,0.0208179,785.031846488
20,9.153072357177734,1940.0,44.97844886779785,2500.0,2.46008,0.00997837,0.00632452,0.828735,11.7057,1000.0,0.880031790734,0.00287665,9.188514232635498,0.00444681,272.76363394
20,9.426138877868652,1840.0,54.44363594055176,2500.0,2.46324,0.046617,-0.00332993,0.829908,11.7428,0.0,0.848608852557,0.00490907,9.460034847259521,-0.00813918,525.737577124
20,9.355414390563965,1810.0,63.851563930511475,2400.0,2.46158,0.0485677,-0.00310804,0.829184,11.7233,400.0,0.825026620615,0.0100022,9.401001691818237,-0.00839716,565.597029695
