LossAfter,AveragePolicyStd,AverageReturn,Entropy,TotalExecTime,MinReturn,MeanKL,Time,MaxReturn,LossBefore,StdReturn,MaxKL,NumTrajs,ExplainedVariance,Perplexity,ItrTime
-0.0445988,0.805297,15.0,2.40341,4.929727077484131,0.0,0.0996492,5.019275188446045,200.0,-0.00904094,47.6969600708,1.06537,40,0.07463362635,11.0609,5.019280672073364
-0.013624,0.801695,142.5,2.39437,6.533716678619385,0.0,0.0183236,11.643850564956665,1500.0,0.0055725,396.791821992,0.386828,40,0.323473134054,10.9613,6.621585369110107
-0.0223218,0.802431,77.5,2.39716,4.642552614212036,0.0,0.0668761,16.322030544281006,1200.0,0.0067624,236.10114358,1.48991,40,0.230520045611,10.9919,4.675755977630615
-0.0129656,0.803749,370.0,2.40054,4.771719217300415,0.0,0.031698,21.146199941635132,2500.0,0.00693813,578.878225536,1.65195,40,0.309009528444,11.0291,4.819840669631958
-0.0533204,0.805113,680.0,2.40401,4.812504529953003,0.0,0.0862573,26.049562215805054,4000.0,-0.0189102,927.415764369,0.981088,40,0.299683097161,11.0674,4.896663665771484
-0.00308657,0.801402,1010.0,2.39455,4.934405565261841,0.0,0.080107,31.018259286880493,3200.0,0.0327219,881.135630876,8.75166,40,0.321973543455,10.9633,4.966364145278931
-0.0247994,0.808076,1917.5,2.41091,4.860414981842041,500.0,0.0483765,35.95038914680481,4700.0,0.00661164,946.014666905,0.642109,40,0.443812091292,11.1441,4.9247777462005615
