MaxKL,Entropy,ExplainedVariance,Time,MinReturn,LossAfter,NumTrajs,MeanKL,ItrTime,Perplexity,MaxReturn,StdReturn,TotalExecTime,LossBefore,AverageReturn,AveragePolicyStd
0.0306509,2.7481,0.0647793211147,18.28594446182251,0.0,0.00696608,20,0.0041252,18.285948753356934,15.613,600.0,169.92645468,18.187426805496216,0.00877277,75.0,0.956152
0.0202634,2.75688,0.10320220549,36.656917572021484,0.0,0.012595,20,0.00261136,18.36626386642456,15.7506,300.0,76.6485485838,18.224853515625,0.0148744,25.0,0.960339
0.0628869,2.76431,0.250169483622,55.675963401794434,0.0,-0.0129051,20,0.00771595,19.014790058135986,15.8681,1000.0,239.582971014,18.911491632461548,-0.00756185,140.0,0.963931
0.0495171,2.76053,0.367551469134,73.75351238250732,0.0,-0.0157296,20,0.00678357,18.073249578475952,15.8083,300.0,130.384048104,18.01320505142212,-0.0132315,100.0,0.962116
0.0872917,2.75392,0.586245903115,91.8313729763031,0.0,-0.0108825,20,0.0172967,18.066937685012817,15.704,300.0,135.922772191,17.996800422668457,-0.00435938,205.0,0.958965
0.0771833,2.75174,0.545443562539,109.46628308296204,0.0,-0.00955694,20,0.00772915,17.627464532852173,15.6698,800.0,202.175666192,17.540958166122437,-0.0036444,225.0,0.957959
0.162674,2.74992,0.876049701811,129.17526030540466,0.0,-0.00391139,20,0.0228812,19.70309615135193,15.6413,400.0,97.3396116697,19.555742263793945,0.00433046,255.0,0.957112
