LossAfter,Time,NumTrajs,ExplainedVariance,AverageReturn,AveragePolicyStd,ItrTime,MaxReturn,TotalExecTime,MinReturn,Entropy,MaxKL,Perplexity,StdReturn,MeanKL,LossBefore
-0.0,10.72354531288147,20,1,0.0,0.935103,10.723551988601685,0.0,10.620328903198242,0.0,2.7007,0.0,14.8902,0.0,0.0,-0.0
-0.0,21.57654571533203,20,1,0.0,0.935103,10.841721296310425,0.0,10.759617567062378,0.0,2.7007,0.0,14.8902,0.0,0.0,-0.0
-0.0,32.400120973587036,20,1,0.0,0.935103,10.809908866882324,0.0,10.769394397735596,0.0,2.7007,0.0,14.8902,0.0,0.0,-0.0
-0.0,43.204203844070435,20,1,0.0,0.935103,10.799705982208252,0.0,10.740686416625977,0.0,2.7007,0.0,14.8902,0.0,0.0,-0.0
-0.0,53.80018401145935,20,1,0.0,0.935103,10.591893434524536,0.0,10.548313856124878,0.0,2.7007,0.0,14.8902,0.0,0.0,-0.0
-0.0,64.26005363464355,20,1,0.0,0.935103,10.453926801681519,0.0,10.3413245677948,0.0,2.7007,0.0,14.8902,0.0,0.0,-0.0
-0.0,74.80023431777954,20,1,0.0,0.935103,10.53473448753357,0.0,10.492312908172607,0.0,2.7007,0.0,14.8902,0.0,0.0,-0.0
