MaxKL,StdReturn,MeanKL,LossAfter,LossBefore,AverageReturn,TotalExecTime,AveragePolicyStd,Time,Perplexity,Entropy,MaxReturn,ExplainedVariance,ItrTime,MinReturn,NumTrajs
0.0,0.0,0.0,-0.0,-0.0,0.0,6.189915657043457,0.947542,6.27313494682312,15.2117,2.72206,0.0,1,6.273139715194702,0.0,20
0.397603,62.2494979899,0.0385136,-0.0276142,-0.0065319,25.0,5.561638116836548,0.947542,11.92248821258545,15.2117,2.72206,200.0,0.145239919694,5.645530462265015,0.0,20
0.18407,120.830459736,0.0123614,-0.00725649,-0.00160396,80.0,5.6134278774261475,0.946234,17.569849014282227,15.1621,2.7188,400.0,0.258440303779,5.644548416137695,0.0,20
0.296798,199.749843554,0.0347764,-0.0167879,0.002652,290.0,5.437013149261475,0.945854,23.044941902160645,15.1499,2.71799,600.0,0.630939067289,5.467269659042358,0.0,20
0.110256,655.95350445,0.0442898,0.0152691,0.0325941,685.0,5.429748773574829,0.946953,28.523927211761475,15.17,2.71932,3100.0,0.291833480165,5.47021222114563,200.0,20
0.275846,948.406558391,0.0661044,-0.0270085,-0.00530954,1505.0,5.104772329330444,0.955216,33.72040104866028,15.4192,2.73562,3700.0,0.298312944675,5.182874441146851,300.0,20
0.534152,3402.98031143,0.137149,-0.042401,-0.00386415,12085.0,5.52766489982605,0.953885,39.3288516998291,15.3784,2.73296,18500.0,0.591385256023,5.60344123840332,7500.0,20
