StdReturn,LossAfter,MaxReturn,MeanKL,AverageReturn,Perplexity,LossBefore,NumTrajs,MaxKL,ItrTime,TotalExecTime,Time,MinReturn,ExplainedVariance,AveragePolicyStd,Entropy
0.0,-0.0,0.0,0.0,0.0,17.0795,-0.0,20,0.0,17.6939640045166,17.39989161491394,17.693957567214966,0.0,1,1.0,2.83788
65.3834841531,0.0693171,300.0,1.49202,15.0,17.0795,-0.0162744,20,125.015,17.24242877960205,17.002602338790894,34.96156311035156,0.0,0.139830051877,1.0,2.83788
0.0,-0.0,0.0,0.0,0.0,16.9411,-0.0,20,0.0,17.204713344573975,17.013797521591187,52.173500061035156,0.0,1,0.99594,2.82974
21.7944947177,-0.028004,100.0,0.774954,5.0,16.9411,-0.00106151,20,40.3131,16.943196058273315,16.78743886947632,69.14154624938965,0.0,0.115011186239,0.99594,2.82974
217.887585695,5.33154,1000.0,63.908,55.0,16.9321,-0.0209714,20,2509.93,15.29705262184143,15.060712814331055,84.49229907989502,0.0,0.0662600199612,0.995677,2.82921
0.0,-0.0,0.0,0.0,0.0,16.7555,-0.0,20,0.0,16.127257347106934,15.958667278289795,100.62186908721924,0.0,1,0.990469,2.81872
0.0,-0.0,0.0,0.0,0.0,16.7555,-0.0,20,0.0,17.252119541168213,17.096898317337036,117.90460014343262,0.0,1,0.990469,2.81872
