Perplexity,Entropy,LossAfter,MinReturn,TotalExecTime,ExplainedVariance,NumTrajs,Time,StdReturn,MaxKL,MaxReturn,LossBefore,ItrTime,MeanKL,AverageReturn,AveragePolicyStd
15.0809,2.71343,-0.0807821,0.0,9.739381074905396,0.418959092427,200,9.833278179168701,381.179419696,2.44362,1500.0,-0.0250579,9.83328127861023,0.20632,176.5,0.939757
14.7077,2.68837,-0.00825514,0.0,9.963458776473999,0.786329565702,200,19.87309980392456,1001.7364923,0.0928346,2700.0,-0.00250982,10.036079406738281,0.0116541,868.0,0.928147
14.6892,2.68711,-0.0233027,0.0,7.5009918212890625,0.77572437949,200,27.423616409301758,1066.85038782,0.183091,2800.0,-0.0144743,7.544286012649536,0.0218592,1044.5,0.927577
14.5833,2.67988,-0.0249382,0.0,6.91011118888855,0.780189193721,200,34.382150411605835,1115.61362039,0.1598,2900.0,-0.0186075,6.954138278961182,0.0160155,1092.5,0.924172
14.4483,2.67057,-0.013804,0.0,6.968866348266602,0.774937628817,200,41.39750576019287,1157.23636307,0.186007,2900.0,-0.00426329,7.011039972305298,0.0285752,1202.0,0.919831
14.4175,2.66844,-0.0274967,0.0,8.0749351978302,0.776563009052,200,49.547096252441406,1125.64470416,0.635255,2900.0,-0.0139925,8.145297765731812,0.0392774,1368.0,0.918827
14.317,2.66145,-0.0193669,0.0,10.021371841430664,0.747593580558,200,59.62345814704895,958.644355327,0.244536,2900.0,-0.00651482,10.069409132003784,0.0362915,1599.0,0.915637
