LossBefore,StdReturn,AveragePolicyStd,Entropy,Perplexity,MaxReturn,NumTrajs,MeanKL,AverageReturn,MaxKL,LossAfter,MinReturn,ExplainedVariance,Time,ItrTime,TotalExecTime
-0.0,0.0,0.92455,2.67957,14.5788,0.0,20,0.0,0.0,0.0,-0.0,0.0,1,16.74824857711792,16.74825692176819,16.638023376464844
-0.0,0.0,0.92455,2.67957,14.5788,0.0,20,0.0,0.0,0.0,-0.0,0.0,1,33.66652965545654,16.907766819000244,16.74511957168579
-0.0,0.0,0.92455,2.67957,14.5788,0.0,20,0.0,0.0,0.0,-0.0,0.0,1,50.3049590587616,16.635250329971313,16.526204347610474
-0.0,0.0,0.92455,2.67957,14.5788,0.0,20,0.0,0.0,0.0,-0.0,0.0,1,66.53625154495239,16.220020532608032,16.15756130218506
-0.0,0.0,0.92455,2.67957,14.5788,0.0,20,0.0,0.0,0.0,-0.0,0.0,1,82.50024795532227,15.94922137260437,15.88498044013977
-0.0,0.0,0.92455,2.67957,14.5788,0.0,20,0.0,0.0,0.0,-0.0,0.0,1,99.40648794174194,16.90087080001831,16.75945496559143
-0.0,0.0,0.92455,2.67957,14.5788,0.0,20,0.0,0.0,0.0,-0.0,0.0,1,116.64010810852051,17.185996532440186,17.08540678024292
