Entropy,AveragePolicyStd,NumTrajs,MaxKL,ItrTime,LossAfter,StdReturn,MeanKL,AverageReturn,MinReturn,Time,Perplexity,TotalExecTime,LossBefore,ExplainedVariance,MaxReturn
2.67957,0.92455,20,0.0,12.91964602470398,-0.0,0.0,0.0,0.0,0.0,12.919640302658081,14.5788,12.804648637771606,-0.0,1,0.0
2.67957,0.92455,20,0.0,12.092097043991089,-0.0,0.0,0.0,0.0,0.0,25.0195050239563,14.5788,12.01126480102539,-0.0,1,0.0
2.67957,0.92455,20,0.0,12.22400426864624,-0.0,0.0,0.0,0.0,0.0,37.24946212768555,14.5788,12.142927408218384,-0.0,1,0.0
2.67957,0.92455,20,0.0,11.226683855056763,-0.0,0.0,0.0,0.0,0.0,48.50657796859741,14.5788,11.174499034881592,-0.0,1,0.0
2.67957,0.92455,20,0.0,10.783037900924683,-0.0,0.0,0.0,0.0,0.0,59.293259143829346,14.5788,10.731059789657593,-0.0,1,0.0
2.67957,0.92455,20,0.0,10.848106145858765,-0.0,0.0,0.0,0.0,0.0,70.15096807479858,14.5788,10.795245170593262,-0.0,1,0.0
2.67957,0.92455,20,0.0,10.788706302642822,-0.0,0.0,0.0,0.0,0.0,80.95275568962097,14.5788,10.727049827575684,-0.0,1,0.0
