ItrTime,ExplainedVariance,Entropy,AverageReturn,TotalExecTime,LossAfter,MinReturn,MaxKL,MeanKL,NumTrajs,LossBefore,AveragePolicyStd,Perplexity,Time,StdReturn,MaxReturn
18.05979609489441,0.0581767003243,2.5608,50.0,17.945537567138672,-0.00278711,0.0,0.565583,0.0543006,20,0.00860587,0.870797,12.9461,18.059788942337036,217.944947177,1000.0
17.8240647315979,0.442981241104,2.5694,850.0,17.71803879737854,-0.0355321,0.0,0.55142,0.0592988,20,-0.0174424,0.87449,13.058,35.88801193237305,883.459110542,2600.0
17.727379083633423,0.885813195185,2.56068,2455.0,17.616127252578735,-0.00388488,1400.0,0.193867,0.0488454,20,0.00727677,0.870742,12.9447,53.61823749542236,481.118488524,3300.0
14.405847311019897,0.627463922305,2.56432,4095.0,14.371824979782104,-0.0450027,2200.0,0.542882,0.253956,20,0.00499431,0.872363,12.9918,68.02866530418396,1469.51522619,7700.0
12.964216232299805,0.89890308337,2.56682,47635.0,12.916916608810425,-0.0759314,45100.0,0.595478,0.268911,20,-0.0323137,0.873516,13.0243,80.99902892112732,1629.19458629,51200.0
11.649863481521606,0.980572269887,2.55066,51910.0,11.599388122558594,-0.0149391,51100.0,0.108724,0.0268184,20,-0.00928728,0.866379,12.8156,92.67339372634888,350.570962859,52500.0
10.794814109802246,0.979019112359,2.54602,51675.0,10.758991003036499,-0.0267815,49700.0,0.0497516,0.00508111,20,-0.0225961,0.864401,12.7562,103.48872756958008,625.999201277,52400.0
