ExplainedVariance,ItrTime,LossBefore,AverageReturn,MaxKL,MaxReturn,AveragePolicyStd,Time,TotalExecTime,Entropy,MinReturn,NumTrajs,Perplexity,MeanKL,LossAfter,StdReturn
0.604516363688,8.117172241210938,0.00924861,20305.0,1.3027,27100.0,0.828509,8.117170333862305,8.030077934265137,2.46033,16000.0,20,11.7087,0.768393,-0.123487,2831.33802291
0.66803267647,7.966747760772705,-0.00968368,22285.0,0.354063,27100.0,0.832242,16.086716651916504,7.904736518859863,2.46958,16700.0,20,11.8175,0.161954,-0.0520298,3137.55876439
0.89527737507,7.898800611495972,-0.0200356,35350.0,0.491922,39800.0,0.83014,23.989037036895752,7.865763902664185,2.46474,30000.0,20,11.7604,0.30625,-0.0850979,2083.86659842
0.911746661049,7.717655658721924,-0.00606269,35950.0,0.145199,40200.0,0.826131,31.711105823516846,7.663930177688599,2.45472,27200.0,20,11.6432,0.0215695,-0.0160799,3156.02598215
0.956192710824,7.745211601257324,-0.0227544,37245.0,0.0239321,39300.0,0.824914,39.46081304550171,7.7103376388549805,2.45169,34400.0,20,11.6079,0.0107006,-0.0283768,1425.29821441
0.976483910237,7.986509084701538,0.00235544,39210.0,0.00942589,40400.0,0.820134,47.452255725860596,7.9574809074401855,2.44031,37200.0,20,11.4766,0.00312578,0.000605185,717.565328036
0.955067399486,7.887331962585449,-0.00692249,38785.0,0.0300399,41200.0,0.820524,55.343897342681885,7.852425813674927,2.44149,28600.0,20,11.4901,0.00647942,-0.0102024,2462.37182408
