MaxReturn,AveragePolicyStd,ExplainedVariance,MinReturn,TotalExecTime,ItrTime,MaxKL,LossAfter,Perplexity,MeanKL,NumTrajs,Entropy,LossBefore,StdReturn,Time,AverageReturn
300.0,0.95435,0.85953417778,0.0,5.751126289367676,5.802723407745361,0.87192,-0.00495578,15.4937,0.134497,20,2.74043,0.031702,72.6291952317,5.802719593048096,235.0
300.0,0.969391,0.878911281508,100.0,5.471649169921875,5.526386976242065,0.177744,0.0058651,15.9927,0.0100429,20,2.77214,0.0145967,55.6776436283,11.332668781280518,230.0
300.0,0.973058,0.819953043425,0.0,5.64906120300293,5.70009708404541,0.41462,-0.0414969,16.1099,0.0556965,20,2.77943,-0.0174228,76.6485485838,17.03904628753662,225.0
300.0,0.968415,0.707451661135,0.0,5.706921339035034,5.743407964706421,0.535816,-0.0114155,15.9702,0.0550639,20,2.77072,0.0161338,114.01754251,22.789961099624634,200.0
300.0,0.972167,0.759583018871,0.0,5.695809602737427,5.756411075592041,0.516126,-0.0229318,16.0995,0.0443098,20,2.77879,-0.00491798,94.3398113206,28.55423140525818,210.0
300.0,0.971204,0.75114526789,0.0,5.930164575576782,5.997732400894165,0.457017,-0.0151478,16.06,0.0522595,20,2.77633,0.00740162,89.4427191,34.55643582344055,200.0
300.0,0.972862,0.880859238072,100.0,9.664717435836792,9.703113079071045,0.404437,-0.0204999,16.1195,0.0270354,20,2.78003,-0.00486656,53.6190264738,44.26483654975891,225.0
