Time,StdReturn,ExplainedVariance,TotalExecTime,Perplexity,AverageReturn,MaxKL,MeanKL,LossBefore,NumTrajs,MaxReturn,ItrTime,Entropy,MinReturn,AveragePolicyStd,LossAfter
19.189851760864258,4650.74993953,0.552516011048,19.047003269195557,14.8902,21695.0,1.45981,0.79953,-0.0139132,20,31400.0,19.189857006072998,2.7007,12700.0,0.935103,-0.122884
38.52470874786377,1217.62063057,0.968521045104,19.24928879737854,14.6845,41120.0,0.085098,0.0242657,-0.0167213,20,42400.0,19.33116388320923,2.68679,37200.0,0.928837,-0.0250923
58.81523609161377,9123.60126266,0.865042067618,20.15628218650818,14.5622,39730.0,0.0580051,0.00264011,0.00129872,20,42600.0,20.27046298980713,2.67843,0.0,0.925108,-0.00138136
77.38898158073425,1006.71495469,0.973348054512,18.409682035446167,14.5716,41495.0,0.0172337,0.00346492,-0.0139837,20,42500.0,18.568050861358643,2.67908,38100.0,0.925521,-0.0161148
96.80522418022156,844.55609642,0.975018768842,19.129863023757935,14.4701,41885.0,0.123731,0.00768275,-0.0120273,20,42800.0,19.401567459106445,2.67209,39200.0,0.922499,-0.0155088
115.49851989746094,684.032162987,0.980860962737,18.5530686378479,14.3834,42010.0,0.149239,0.0173091,-0.0125278,20,42700.0,18.683480262756348,2.66607,39600.0,0.919708,-0.020238
134.65145611763,739.188744503,0.980118598505,19.088040351867676,14.2936,41740.0,0.122534,0.00932555,-0.0044072,20,42600.0,19.146026611328125,2.65981,40000.0,0.916787,-0.0106858
