Entropy,AverageReturn,ItrTime,MaxKL,NumTrajs,MaxReturn,Perplexity,MeanKL,MinReturn,Time,ExplainedVariance,LossAfter,TotalExecTime,StdReturn,LossBefore,AveragePolicyStd
2.74043,5930.0,6.284282207489014,1.60744,20,13200.0,15.4937,0.622975,800.0,6.28427791595459,0.31170585957,-0.108686,6.197954177856445,2469.83805137,0.00763462,0.95435
2.74807,20250.0,6.0317018032073975,0.172532,20,21900.0,15.6124,0.029163,18100.0,12.320946455001831,0.948154589125,-0.0202265,5.972680330276489,1183.00464919,-0.00338217,0.959146
2.74638,20925.0,5.8595874309539795,0.280218,20,21600.0,15.5861,0.0623403,18900.0,18.18424391746521,0.979996285653,-0.0179191,5.818919897079468,699.195966808,0.00146357,0.958797
2.74711,20995.0,5.699016809463501,0.0753521,20,21900.0,15.5975,0.0143739,19900.0,23.886905193328857,0.987240369322,-0.0306225,5.6599719524383545,491.4010582,-0.0237089,0.959674
2.73525,21195.0,6.22102689743042,0.20042,20,21700.0,15.4137,0.0090881,20200.0,30.120447874069214,0.990584583383,-0.0347103,6.165070295333862,398.089185987,-0.0274874,0.954018
2.72151,20890.0,5.9262590408325195,0.526502,20,21700.0,15.2033,0.0450526,19100.0,36.05590748786926,0.980760651604,-0.0182828,5.884217262268066,725.189630373,3.66271e-05,0.947566
2.72153,21120.0,5.793313980102539,0.331709,20,22000.0,15.2035,0.0893803,18000.0,41.8529531955719,0.968403502662,-0.043408,5.753314018249512,873.269717785,-0.0169611,0.947726
