ItrTime,StdReturn,LossAfter,ExplainedVariance,AveragePolicyStd,TotalExecTime,AverageReturn,Time,MeanKL,NumTrajs,Perplexity,Entropy,MinReturn,LossBefore,MaxReturn,MaxKL
8.316329956054688,1549.34663649,-0.0264832,0.132435641471,0.827472,8.258938789367676,2355.0,8.316323518753052,0.134477,20,11.639,2.45436,0.0,-0.00085281,5100.0,0.470401
8.675570487976074,3202.26092004,-0.0443423,0.6159917716,0.827615,8.611518383026123,22545.0,16.99419093132019,0.074946,20,11.6291,2.45351,15500.0,-0.020697,28700.0,0.184046
7.826833009719849,1964.96819313,-0.0217939,0.894268841489,0.823196,7.782670021057129,34870.0,24.82492423057556,0.0187997,20,11.5093,2.44316,30500.0,-0.0144084,37800.0,0.0559092
8.346487522125244,2645.46309746,-0.0232056,0.861922878743,0.82003,8.303492069244385,35105.0,33.18501329421997,0.0298195,20,11.4267,2.43596,26900.0,-0.0111363,38500.0,0.0650758
8.131176233291626,1784.62881295,-0.0107812,0.916197293837,0.817597,8.055975437164307,36190.0,41.319812536239624,0.0159469,20,11.3633,2.43039,30700.0,-0.00312401,38500.0,0.0822745
7.864181041717529,1318.9010577,-0.0248531,0.952266259191,0.816698,7.819451093673706,38250.0,49.193931579589844,0.0135877,20,11.3455,2.42882,35000.0,-0.0198136,40700.0,0.0721893
8.788339138031006,1764.0861657,-0.0337063,0.935336419428,0.812445,8.726969957351685,37100.0,57.98636865615845,0.0494927,20,11.2337,2.41892,32800.0,-0.0171428,39700.0,0.118403
