MeanKL,Time,StdReturn,Perplexity,TotalExecTime,NumTrajs,ItrTime,MaxKL,MaxReturn,AverageReturn,ExplainedVariance,MinReturn,LossAfter,LossBefore,Entropy,AveragePolicyStd
1.26084,4.315561056137085,933.93990706,11.4353,4.249248504638672,40,4.315570592880249,4.61608,5500.0,3477.5,0.650686231782,1500.0,-0.189215,-0.0412315,2.4367,0.82843
1.3123,8.469990015029907,704.942373531,10.9734,4.097227573394775,40,4.148380756378174,2.52027,2900.0,1617.5,0.446594060275,0.0,-0.146252,-0.0170261,2.39547,0.811324
0.194012,12.421050310134888,816.333265278,10.8804,3.8914337158203125,40,3.945600986480713,0.389245,7600.0,6340.0,0.89695393248,3200.0,-0.0708044,-0.0337882,2.38696,0.808461
0.107795,17.621052980422974,1552.17387879,10.6981,5.139628887176514,40,5.1925835609436035,0.271155,7600.0,6197.5,0.783577513728,0.0,-0.0573006,-0.0395659,2.37006,0.801439
0.190282,20.910632133483887,1146.600955,10.4885,3.2390382289886475,40,3.272364854812622,0.386665,7400.0,6207.5,0.832966191011,0.0,-0.0841797,-0.0569729,2.35028,0.793597
0.894183,25.165923595428467,883.388363066,10.194,4.215632915496826,40,4.250354766845703,2.54707,7200.0,5725.0,0.845325576238,2700.0,-0.186213,-0.0404925,2.32179,0.781838
2.65864,28.618313789367676,741.602993521,9.98964,3.4127423763275146,40,3.446772575378418,4.01468,3100.0,1055.0,0.223821817433,0.0,-0.226795,0.051073,2.30155,0.773663
