ItrTime,Perplexity,LossAfter,ExplainedVariance,Entropy,MinReturn,Time,NumTrajs,AverageReturn,LossBefore,StdReturn,MeanKL,TotalExecTime,MaxReturn,MaxKL,AveragePolicyStd
5.93852162361145,15.2117,-0.0,1,2.72206,0.0,5.938518524169922,20,0.0,-0.0,0.0,0.0,5.840122938156128,0.0,0.0,0.947542
5.695078372955322,15.2117,-0.0,1,2.72206,0.0,11.635900735855103,20,0.0,-0.0,0.0,0.0,5.6040871143341064,0.0,0.0,0.947542
6.045924425125122,15.2117,-0.0,1,2.72206,0.0,17.684430837631226,20,0.0,-0.0,0.0,0.0,5.983685255050659,0.0,0.0,0.947542
6.092496395111084,15.2117,-0.0,1,2.72206,0.0,23.78061032295227,20,0.0,-0.0,0.0,0.0,6.0568859577178955,0.0,0.0,0.947542
5.675957679748535,15.2117,-0.0212478,0.0737766885909,2.72206,0.0,29.46088743209839,20,5.0,-0.00786474,21.7944947177,0.0230691,5.629876375198364,100.0,0.214799,0.947542
5.826630353927612,15.1519,-0.00182971,0.0892056004393,2.71813,0.0,35.29094934463501,20,70.0,0.0118624,219.317121995,0.0322864,5.784222364425659,1000.0,0.224285,0.945647
6.050168752670288,15.2421,-0.00633082,0.388823115231,2.72406,0.0,41.34952735900879,20,555.0,0.0218339,534.29860565,0.0861757,6.019948959350586,1600.0,0.762695,0.94821
