AverageReturn,MaxReturn,StdReturn,LossBefore,AveragePolicyStd,Time,TotalExecTime,MinReturn,NumTrajs,MaxKL,Perplexity,LossAfter,Entropy,ExplainedVariance,ItrTime,MeanKL
11255.0,18400.0,4032.303932,0.0168924,0.917354,10.526837587356567,10.425699710845947,5900.0,20,2.61262,14.1457,-0.0986223,2.64941,0.476774839818,10.52684211730957,0.808695
20345.0,21400.0,649.980768946,0.00955006,0.925327,21.2273268699646,10.59130573272705,19100.0,20,0.262339,14.3867,-0.0078971,2.66631,0.977072193156,10.695558547973633,0.0478603
20835.0,21500.0,525.618683077,-0.0163529,0.927174,32.055962324142456,10.726102352142334,19700.0,20,0.102858,14.4556,-0.0232699,2.67108,0.986745918258,10.82405138015747,0.0107068
21090.0,21800.0,399.874980463,-0.0117729,0.923359,42.70390176773071,10.592488527297974,20000.0,20,0.0752278,14.3379,-0.01512,2.6629,0.989101251384,10.640708684921265,0.0040193
20845.0,21800.0,624.879988478,-0.00980756,0.921135,53.82817792892456,10.973045825958252,19200.0,20,0.041681,14.2537,-0.015215,2.65702,0.982474259796,11.115201473236084,0.00581562
21250.0,21700.0,292.403830344,-0.0244668,0.919359,63.82260870933533,9.912292718887329,20600.0,20,0.14624,14.184,-0.0312772,2.65211,0.989770522871,9.980906248092651,0.0136876
20875.0,21500.0,495.857842532,-0.00157132,0.914006,74.68088889122009,10.79239821434021,19500.0,20,0.650477,14.0115,-0.0203259,2.63988,0.986996372377,10.838972806930542,0.0556782
