MaxReturn,Time,StdReturn,Perplexity,MeanKL,AveragePolicyStd,MaxKL,ItrTime,LossAfter,NumTrajs,MinReturn,Entropy,TotalExecTime,ExplainedVariance,AverageReturn,LossBefore
14000.0,15.640848159790039,3600.45483238,15.3903,0.279112,0.949513,1.07184,15.640852928161621,-0.0412193,20,1400.0,2.73374,15.440159320831299,0.46897258188,8785.0,0.00973933
17800.0,30.629847764968872,4842.25928674,15.5409,0.0562978,0.953991,0.160952,14.981990337371826,-0.00434533,20,600.0,2.74348,14.847197532653809,0.446231097034,7855.0,0.0147074
21000.0,43.98314094543457,6150.40445825,15.6556,0.0330165,0.957537,0.2172,13.329647302627563,-0.00242016,20,300.0,2.75083,13.226654291152954,0.655890312499,12855.0,0.0130622
20900.0,57.60763955116272,4288.99463744,15.7582,0.00677117,0.960655,0.07293,13.619377851486206,-0.0188235,20,1200.0,2.75736,13.473009586334229,0.655546135643,15405.0,-0.0107312
20500.0,70.7033634185791,3481.22105015,15.6739,0.0301879,0.95814,0.297579,13.08724570274353,-0.0344582,20,6200.0,2.752,13.02829360961914,0.757358993338,16390.0,-0.0172588
21100.0,83.96594023704529,6334.46722306,15.5392,0.100422,0.954102,0.853496,13.249265193939209,-0.0322096,20,0.0,2.74337,13.162676334381104,0.758565685529,13895.0,0.00538183
20100.0,96.96066188812256,4582.84573164,15.5811,0.0634688,0.955312,0.338315,12.982850790023804,-0.0234004,20,0.0,2.74606,12.915465593338013,0.805621118377,14595.0,0.00268476
