ExplainedVariance,Time,LossAfter,AveragePolicyStd,Perplexity,AverageReturn,ItrTime,Entropy,LossBefore,NumTrajs,StdReturn,MeanKL,MaxReturn,MinReturn,TotalExecTime,MaxKL
0.105584361854,6.720713376998901,-0.0171347,0.87453,13.0471,760.0,6.7207183837890625,2.56857,0.0150268,20,844.03791384,0.188548,2900.0,0.0,6.655003070831299,0.443835
0.593791488897,13.24610686302185,-0.0359048,0.881115,13.2447,11945.0,6.518362283706665,2.5836,0.00455819,20,2373.70491005,0.157543,18000.0,8100.0,6.393231153488159,0.332464
0.93137753789,19.48242712020874,-0.0399605,0.882188,13.2749,18225.0,6.232311964035034,2.58588,-0.0290565,20,1374.36348904,0.0364918,20000.0,14600.0,6.135636568069458,0.0882867
0.934830524324,26.292818784713745,-0.0133309,0.875669,13.0834,19145.0,6.80658221244812,2.57135,-0.00724734,20,1329.46417778,0.0148606,21000.0,15700.0,6.718599319458008,0.0652755
0.944903713372,34.661019802093506,-0.0478428,0.873976,13.0361,18710.0,8.364102840423584,2.56772,-0.0314569,20,1238.10338825,0.0487093,20500.0,16100.0,8.242499589920044,0.140177
0.950891388746,43.71484994888306,-0.0479509,0.867028,12.8327,19090.0,9.047867059707642,2.55199,-0.0199973,20,1153.21290315,0.0930004,21100.0,17200.0,9.00689435005188,0.17795
0.932308324877,52.3962607383728,-0.0355807,0.862581,12.705,18430.0,8.667437314987183,2.542,-0.00489857,20,1295.80091063,0.128968,20000.0,15800.0,8.6226806640625,0.28334
