MaxKL,AverageReturn,NumTrajs,MaxReturn,LossAfter,StdReturn,Perplexity,MeanKL,LossBefore,ExplainedVariance,Time,Entropy,AveragePolicyStd,MinReturn,ItrTime,TotalExecTime
0.0,0.0,20,0.0,-0.0,0.0,12.9461,0.0,-0.0,1,23.543508291244507,2.5608,0.870797,0.0,23.543516159057617,23.385316610336304
0.0,0.0,20,0.0,-0.0,0.0,12.9461,0.0,-0.0,1,45.968756914138794,2.5608,0.870797,0.0,22.412862300872803,22.348180294036865
0.0,0.0,20,0.0,-0.0,0.0,12.9461,0.0,-0.0,1,68.97094178199768,2.5608,0.870797,0.0,22.996938228607178,22.88668942451477
0.0,0.0,20,0.0,-0.0,0.0,12.9461,0.0,-0.0,1,91.99008655548096,2.5608,0.870797,0.0,23.014935731887817,22.937665462493896
0.0,0.0,20,0.0,-0.0,0.0,12.9461,0.0,-0.0,1,114.68558239936829,2.5608,0.870797,0.0,22.675435304641724,22.612202405929565
0.0,0.0,20,0.0,-0.0,0.0,12.9461,0.0,-0.0,1,138.1489498615265,2.5608,0.870797,0.0,23.448162078857422,23.39588737487793
0.0,0.0,20,0.0,-0.0,0.0,12.9461,0.0,-0.0,1,161.55050230026245,2.5608,0.870797,0.0,23.395599842071533,23.3222074508667
