Perplexity,MaxKL,StdReturn,AveragePolicyStd,Entropy,MaxReturn,Time,LossAfter,MeanKL,NumTrajs,ItrTime,AverageReturn,ExplainedVariance,MinReturn,TotalExecTime,LossBefore
5.67789,3.10979,61.9979838382,0.58088,1.73658,200.0,6.115019083023071,-0.0765582,0.511152,40,6.115023851394653,62.5,0.364160005693,0.0,6.007050275802612,-0.0209438
5.56021,0.295234,37.4165738677,0.575603,1.71564,200.0,13.112123250961304,-0.0158853,0.0470825,40,6.991592645645142,10.0,0.131331326015,0.0,6.9373815059661865,-0.00191379
5.55489,0.202107,47.6969600708,0.575752,1.71468,200.0,20.680876970291138,-0.0341478,0.0111056,40,7.564626693725586,15.0,0.148858315142,0.0,7.513397455215454,-0.0201037
5.49933,0.239037,45.8257569496,0.572888,1.70463,200.0,26.70818042755127,-0.0152649,0.0264267,40,6.020899295806885,20.0,0.206186635657,0.0,5.929515838623047,-0.00247046
5.49254,0.329576,39.9217985567,0.573152,1.70339,200.0,32.93690514564514,-0.0427078,0.0552105,40,6.219280004501343,12.5,0.159452000536,0.0,6.138404369354248,-0.0254652
5.42305,1.75144,66.6614581299,0.569715,1.69066,200.0,38.75436878204346,-0.0544408,0.0809737,40,5.8095996379852295,42.5,0.356641818906,0.0,5.744241237640381,-0.0100575
5.39585,0.415048,35.7071421427,0.568428,1.68563,100.0,44.860076904296875,-0.00102498,0.0211098,40,6.088188409805298,15.0,0.209381563359,0.0,6.023966312408447,0.0167034
