MaxKL,LossAfter,Time,MeanKL,Entropy,MinReturn,TotalExecTime,StdReturn,LossBefore,AverageReturn,ItrTime,Perplexity,MaxReturn,NumTrajs,ExplainedVariance,AveragePolicyStd
58.4715,-0.0913402,16.52830410003662,0.673362,2.83651,0.0,16.250135898590088,435.889894354,0.0149968,100.0,16.528311729431152,17.0561,2000.0,20,0.144106696149,0.999438
0.0,-0.0,33.09537196159363,0.0,2.85151,0.0,16.247807025909424,0.0,-0.0,0.0,16.544071912765503,17.3139,0.0,20,1,1.00692
0.011023,0.0109838,50.281166791915894,0.000467707,2.85151,0.0,17.012043714523315,174.570902501,0.0127179,45.0,17.171942234039307,17.3139,800.0,20,0.0880375374814,1.00692
0.0294071,0.015009,67.67061066627502,0.000772275,2.85787,0.0,17.163105726242065,488.364617883,0.0169352,150.0,17.35973310470581,17.4243,2100.0,20,0.305723682113,1.01011
348.181,0.014092,83.56254029273987,3.91028,2.86633,0.0,15.75780725479126,1046.07600106,-0.0100882,265.0,15.886399984359741,17.5725,4800.0,20,0.202090063376,1.01437
21.8976,0.0114597,99.97294688224792,0.163139,2.86129,0.0,16.256624460220337,283.32843133,0.0323476,65.0,16.36538314819336,17.4841,1300.0,20,0.205310837881,1.01183
0.132498,-0.00953135,115.12935709953308,0.000945949,2.87746,0.0,14.952463626861572,130.766968306,-0.00834467,30.0,15.111015796661377,17.7692,600.0,20,0.109170893519,1.02011
