AveragePolicyStd,MinReturn,Time,ExplainedVariance,LossBefore,ItrTime,MaxReturn,NumTrajs,AverageReturn,Perplexity,LossAfter,Entropy,TotalExecTime,MeanKL,MaxKL,StdReturn
0.956152,0.0,33.81917691230774,0.348182615053,0.00607292,33.81918215751648,21600.0,20,6250.0,15.613,-0.0306485,2.7481,33.4620144367218,0.190428,0.598839,6034.6913757
0.959035,0.0,66.8224287033081,0.79651259511,-0.00591676,32.99034333229065,44400.0,20,17300.0,15.7081,-0.0106707,2.75418,32.70085144042969,0.00689502,0.0283023,17138.1445904
0.95763,0.0,100.61979055404663,0.830281432406,-0.00446202,33.794281244277954,46000.0,20,21515.0,15.6617,-0.0215111,2.75122,33.54112696647644,0.0444858,0.210849,18419.8065951
0.95663,0.0,133.8230767250061,0.846235891251,-0.0120383,33.1610631942749,46100.0,20,20930.0,15.6268,-0.0231567,2.74899,32.89025545120239,0.0247888,0.125486,19611.3513048
0.953731,0.0,167.16901516914368,0.864843380194,-0.0173893,33.32427930831909,47300.0,20,26910.0,15.533,-0.0287873,2.74297,33.049036502838135,0.0409073,0.107274,20005.321792
0.949617,0.0,200.06516289710999,0.768876466919,0.00299688,32.84932780265808,47700.0,20,22890.0,15.3986,-0.0110264,2.73427,32.69841003417969,0.0878104,0.45392,18829.4689251
0.950347,0.0,232.76096272468567,0.805935648739,-0.0119567,32.6523711681366,49900.0,20,36460.0,15.4216,-0.0197325,2.73577,32.40642952919006,0.0101799,0.0529534,14659.7544318
