ExplainedVariance,Time,Entropy,ItrTime,MeanKL,NumTrajs,MinReturn,LossBefore,MaxReturn,Perplexity,StdReturn,AverageReturn,TotalExecTime,MaxKL,LossAfter,AveragePolicyStd
0.881610077143,5.562425374984741,2.72206,5.562429189682007,0.39075,20,100.0,-0.00804195,400.0,15.2117,86.0232526704,340.0,5.490418195724487,8.3662,-0.0642552,0.947542
0.500405268774,10.995115041732788,2.71402,5.427709341049194,0.0168055,20,0.0,-0.00174562,200.0,15.0898,97.3396116697,105.0,5.361874341964722,0.215897,-0.0177183,0.944352
0.861569573424,16.79551887512207,2.71315,5.796800374984741,0.00491799,20,0.0,-0.00552409,300.0,15.0766,58.9491306128,195.0,5.747941970825195,0.0995903,-0.00925101,0.944104
0.69511000523,22.799437522888184,2.71038,5.984841823577881,0.10522,20,0.0,0.00266378,300.0,15.0351,91.6515138991,160.0,5.934309244155884,2.22204,-0.0170873,0.94335
0.92380550376,32.684481620788574,2.71172,9.880167484283447,0.0821599,20,200.0,-0.00101412,300.0,15.0551,47.6969600708,265.0,9.837016582489014,2.1352,-0.0241345,0.944233
0.885381187652,38.35392236709595,2.71121,5.647080421447754,0.0261148,20,100.0,0.0131305,300.0,15.0475,53.8516480713,210.0,5.60727858543396,0.494919,0.000774972,0.943733
0.913422801539,44.03836178779602,2.71778,5.6793317794799805,0.0359394,20,100.0,-0.0111081,300.0,15.1466,38.4057287393,205.0,5.63275146484375,1.23844,-0.0360595,0.946453
