NumTrajs,Entropy,ItrTime,Perplexity,MeanKL,Time,TotalExecTime,ExplainedVariance,LossBefore,LossAfter,StdReturn,AveragePolicyStd,MaxKL,MinReturn,AverageReturn,MaxReturn
20,2.74043,5.897034406661987,15.4937,0.224937,5.897029161453247,5.809784412384033,0.819797628754,0.017597,-0.0320455,73.9932429347,0.95435,2.17334,0.0,205.0,300.0
20,2.75803,5.826617479324341,15.7687,0.0345944,11.726387977600098,5.778740167617798,0.620833661155,-0.00555652,-0.0253669,101.980390272,0.962864,0.267583,0.0,160.0,300.0
20,2.75525,5.855522871017456,15.725,0.029171,17.58588671684265,5.82373046875,0.906609719653,0.00646981,-0.0123937,40.0,0.961667,0.302842,200.0,220.0,300.0
20,2.75849,5.854035377502441,15.7759,0.0189926,23.443631649017334,5.816707372665405,0.925664337794,0.00154272,-0.00887238,30.0,0.963334,0.194466,200.0,210.0,300.0
20,2.75926,5.738458633422852,15.7881,0.0338215,29.188899755477905,5.686272621154785,0.795374142073,0.017113,0.000340477,90.9670269933,0.963383,0.473107,200.0,235.0,600.0
20,2.76781,5.7984418869018555,15.9238,0.0373227,34.9956750869751,5.732828617095947,0.30269812576,0.0150636,-0.00164946,380.0,0.967318,0.152333,200.0,340.0,1700.0
20,2.77535,5.920286655426025,16.0442,0.0233004,40.92572045326233,5.854413270950317,0.28061333111,0.0259563,0.0148718,766.550715869,0.970938,0.14027,200.0,680.0,2800.0
