Entropy,LossBefore,AverageReturn,TotalExecTime,LossAfter,AveragePolicyStd,NumTrajs,ItrTime,MeanKL,MinReturn,Perplexity,MaxReturn,Time,ExplainedVariance,StdReturn,MaxKL
2.83651,-0.00868685,30.0,11.545737504959106,-0.00878898,0.999438,20,11.753523349761963,0.0483908,0.0,17.0561,600.0,11.753517866134644,0.0421181750214,130.766968306,4.46617
2.82782,-0.0254581,15.0,16.565053939819336,-0.0261536,0.995022,20,16.937153100967407,0.000148404,0.0,16.9086,300.0,28.70879554748535,0.0779419366577,65.3834841531,0.000435654
2.81509,0.00467284,85.0,16.60116934776306,0.00290342,0.988738,20,16.760760068893433,0.000621264,0.0,16.6948,600.0,45.50145244598389,0.269293171086,187.81639971,0.00637372
2.81743,-0.00484315,45.0,16.352635860443115,0.0821786,0.98988,20,16.625836849212646,0.807326,0.0,16.7338,400.0,62.16010785102844,0.119788340435,120.312094155,127.015
2.81501,-0.0,0.0,16.2891948223114,-0.0,0.98876,20,16.56612467765808,0.0,0.0,16.6933,0.0,78.7304003238678,1,0.0,0.0
2.81501,0.00127021,20.0,15.430570602416992,0.000198662,0.98876,20,15.59935212135315,0.00374683,0.0,16.6933,200.0,94.36781430244446,0.101925894052,60.0,0.633774
2.81565,0.0263496,60.0,14.846059322357178,0.0235029,0.989098,20,14.957788228988647,0.000892937,0.0,16.704,600.0,109.33335399627686,0.273697029461,156.204993518,0.00594557
