LossAfter,TotalExecTime,Entropy,Perplexity,MaxKL,MaxReturn,ItrTime,NumTrajs,Time,ExplainedVariance,MeanKL,MinReturn,AveragePolicyStd,AverageReturn,LossBefore,StdReturn
-0.0,12.705523490905762,2.7007,14.8902,0.0,0.0,12.837235450744629,20,12.83722710609436,1,0.0,0.0,0.935103,0.0,-0.0,0.0
-0.0,12.58696174621582,2.7007,14.8902,0.0,0.0,12.691368103027344,20,25.53267788887024,1,0.0,0.0,0.935103,0.0,-0.0,0.0
-0.0,12.19850468635559,2.7007,14.8902,0.0,0.0,12.256359100341797,20,37.804046869277954,1,0.0,0.0,0.935103,0.0,-0.0,0.0
-0.0,12.23236608505249,2.7007,14.8902,0.0,0.0,12.285351276397705,20,50.094770669937134,1,0.0,0.0,0.935103,0.0,-0.0,0.0
-0.0,12.151710987091064,2.7007,14.8902,0.0,0.0,12.230177402496338,20,62.329848527908325,1,0.0,0.0,0.935103,0.0,-0.0,0.0
-0.0,12.158515930175781,2.7007,14.8902,0.0,0.0,12.202861785888672,20,74.53851199150085,1,0.0,0.0,0.935103,0.0,-0.0,0.0
-0.0,12.63581109046936,2.7007,14.8902,0.0,0.0,12.68716287612915,20,87.23138236999512,1,0.0,0.0,0.935103,0.0,-0.0,0.0
