LossBefore,AverageReturn,StdReturn,MaxKL,TotalExecTime,MaxReturn,MeanKL,Perplexity,AveragePolicyStd,MinReturn,LossAfter,ItrTime,Entropy,Time,ExplainedVariance,NumTrajs
-0.0,0.0,0.0,0.0,16.774765253067017,0.0,0.0,17.2706,1.00568,0.0,-0.0,17.036391019821167,2.849,17.03638505935669,1,20
0.0156284,5.0,21.7944947177,65.8511,16.723671913146973,100.0,0.518443,17.2706,1.00568,0.0,0.0141658,16.88429069519043,2.849,33.92538905143738,0.233141064976,20
-0.00908761,15.0,65.3834841531,0.0939474,16.66578507423401,300.0,0.000869961,17.406,1.00963,0.0,-0.0102544,16.723490476608276,2.85682,50.6604118347168,0.230258060329,20
-0.0,0.0,0.0,0.0,16.861042976379395,0.0,0.0,17.3271,1.00747,0.0,-0.0,16.987863540649414,2.85227,67.65405011177063,1,20
0.0217625,10.0,43.5889894354,41.4102,16.192880153656006,200.0,0.379888,17.3271,1.00747,0.0,0.0560372,16.448493719100952,2.85227,84.1581814289093,0.069037828419,20
-0.0200595,20.0,87.1779788708,0.00134078,17.288608074188232,400.0,0.000203135,17.5167,1.01283,0.0,-0.0208785,17.392911434173584,2.86316,101.56313443183899,0.0966026737909,20
0.0186851,10.0,30.0,86.1181,15.771314859390259,100.0,0.786183,17.3419,1.0078,0.0,0.182437,15.920434713363647,2.85312,117.51306796073914,0.138363559713,20
